Sample_Name,Order_pre,Date_MMDDYYYY_pre,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_pre,Dry_weight_pre,Notes_pre,Order_post,Date_MMDDYYYY_post,Submerged_weight_post,Dry_weight_post,double_single_dead,Notes_post,Actual_shell_pre_mg,Actual_shell_post_mg,Actual_shell_growth_mg,Actual_tissue_pre_mg,Actual_tissue_post_mg,Actual_tissue_growth_mg,Ratio_tissue_shell_mg,Phase_1_temp,Phase_1_DO,Phase_2.1_temp,Phase_2.1_DO,Phase1_Phase2_treat,...32,Phase_1_rep_R,Phase_2_rep_R,Ratio_tissue_shell_pre_mg,Phase1_Phase2_rep,Exclude_all,Exclude_pre_analysis,Phase1N_tissue,Phase1C_tissue,Phase1N_shell,Phase1C_shell,Phase1N_tissue_new,Phase1C_tissue_new,Phase1N_shell_new,Phase1C_shell_new
2024_Hyp01_Both03_B25,99,7/24/24,2024,Hyp,01,Both,03,B,25,173.1,458.5,NA,541,8122024,370.7,956.9,NA,NA,271.75824,584.63808,312.87984,186.74176,372.26192,185.52016,0.592943796,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both03,0.687161353,Hyp01_Both03,NA,NA,14.735622346598399,74.16760857139201,0.7926282905860801,44.138076538608004,,,,
2024_Hyp01_Both03_B26,102,7/24/24,2024,Hyp,01,Both,03,B,26,128.3,334.3,NA,555,8122024,226.6,566.7,NA,NA,200.82192,356.47014,155.64822,133.47808,210.22986,76.75178,0.493110554,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both03,0.664658918,Hyp01_Both03,NA,NA,10.53263383,53.01304856,0.585730667,32.61683353,,,,
2024_Hyp01_Both04_B37,211,7/24/24,2024,Hyp,01,Both,04,B,37,122.1,315.6,NA,767,8122024,229.4,558.4,NA,NA,191.00484,360.90366,169.89882,124.59516,197.49634,72.90118,0.429085852,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both04,0.652314151,Hyp01_Both04,NA,NA,9.831690694,49.485048533172005,0.557097514,31.0223758,,,,
2024_Hyp01_Both04_B38,217,7/24/24,2024,Hyp,01,Both,04,B,38,233.9,564.3,NA,761,8122024,398.2,968,NA,NA,368.02896,628.18158,260.15262,196.27104,339.81842,143.54738,0.551781412,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both04,0.533303249,Hyp01_Both04,NA,NA,15.48756916,77.95232126,1.073417923,59.77404918763199,,,,
2024_Hyp01_Both05_B49,259,7/25/24,2024,Hyp,01,Both,05,B,49,245.6,546.8,NA,925,8122024,438.7,952.6,NA,NA,386.55474,692.30928,305.75454,160.24526,260.29072,100.04546,0.32720842,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both05,0.414547394,Hyp01_Both05,NA,NA,12.64480764,63.6440811,1.127451454,62.78294524,,,,
2024_Hyp01_Both05_B50,263,7/25/24,2024,Hyp,01,Both,05,B,50,99,319.5,NA,952,8122024,93.3,299,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",154.4283,145.40292,-9.02538,165.0717,153.59708,-11.47462,1.271372507,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both05,1.068921305,Hyp01_Both05,Y,NA,13.025657631752999,65.56098235,0.450415926,25.08173487,,,,
2024_Hyp01_Both06_B61,382,7/26/24,2024,Hyp,01,Both,06,B,61,76.2,195.3,NA,1111,8122024,103.6,261.7,NA,NA,118.32678,161.71194,43.38516,76.97322,99.98806,23.01484,0.530477242,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both06,0.650513941,Hyp01_Both06,NA,NA,6.0738867445697995,30.571199775773998,0.34511981444226003,19.21824513,,,,
2024_Hyp01_Both06_B62,387,7/26/24,2024,Hyp,01,Both,06,B,62,276.9,779.8,NA,1114,8122024,383.1,1030.1,NA,NA,436.11516,604.27224,168.15708,343.68484,425.82776,82.14292,0.488489215,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp01,Both06,0.788059833,Hyp01_Both06,NA,NA,27.11985797,136.5001737,1.272002695,70.83238511,,,,
2024_Hyp01_Cont01_B1,431,7/23/24,2024,Hyp,01,Cont,01,B,1,278.9,719.7,NA,39,8122024,575.6,1218.6,NA,NA,439.28196,909.07674,469.79478,280.41804,309.52326,29.10522,0.061953051,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont01,0.638355465,Hyp01_Cont01,NA,NA,22.12753236,111.37270756726801,1.281239196,71.34672631,,,,
2024_Hyp01_Cont01_B2,123,7/23/24,2024,Hyp,01,Cont,01,B,2,102.8,255.5,NA,17,8122024,259.5,617.7,NA,NA,160.44522,408.564,248.11878,95.05478,209.136,114.08122,0.459784705,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont01,0.592443826,Hyp01_Cont01,NA,NA,7.5006861899501995,37.752593291825995,0.467965278,26.05898316,,,,
2024_Hyp01_Cont02_B13,479,7/23/24,2024,Hyp,01,Cont,02,B,13,383.9,884.4,NA,195,8122024,479.2,1041.3,NA,NA,605.53896,756.43698,150.89802,278.86104,284.86302,6.00198,0.039775075,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont02,0.46051709,Hyp01_Cont02,NA,NA,22.0046709,110.754319,1.7661555018463198,98.34963960463199,,,,
2024_Hyp01_Cont02_B14,482,7/23/24,2024,Hyp,01,Cont,02,B,14,391.3,1106.4,NA,201,8122024,580.2,1513.7,NA,NA,617.25612,916.36038,299.10426,489.14388,597.33962,108.19574,0.361732528,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont02,0.792448814,Hyp01_Cont02,NA,NA,38.59789845,194.27166064479604,1.800330556,100.25270206520399,,,,
2024_Hyp01_Cont03_B25,526,7/24/24,2024,Hyp,01,Cont,03,B,25,67.8,182.4,NA,415,8122024,263.2,704.9,NA,NA,105.02622,414.42258,309.39636,77.37378,290.47742,213.10364,0.688772292,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont03,0.736709176,Hyp01_Cont03,NA,NA,6.10549457,30.73028887,0.30632651,17.058012065873996,,,,
2024_Hyp01_Cont03_B26,530,7/24/24,2024,Hyp,01,Cont,03,B,26,192.5,461.2,NA,425,8122024,343.5,807.2,NA,NA,302.4762,541.5696,239.0934,158.7238,265.6304,106.9066,0.447133212,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont03,0.524748063,Hyp01_Cont03,NA,NA,12.52475062,63.03980785746001,0.8822223508253999,49.12718623,,,,
2024_Hyp01_Cont04_B37,621,7/24/24,2024,Hyp,01,Cont,04,B,37,230.1,533.6,NA,615,8122024,529.6,1282.9,NA,NA,362.01204,836.24034,474.2283,171.58796,446.65966,275.0717,0.580040668,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont04,0.473984125,Hyp01_Cont04,NA,NA,13.53984978,68.14902383,1.055868571,58.796800897067996,,,,
2024_Hyp01_Cont04_B38,367,7/24/24,2024,Hyp,01,Cont,04,B,38,174.7,405.3,NA,598,8122024,291.4,650.3,NA,NA,274.29168,459.07446,184.78278,131.00832,191.22554,60.21722,0.325881124,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont04,0.477624112,Hyp01_Cont04,NA,NA,10.33774731,52.03214213,0.800017491,44.5495495,,,,
2024_Hyp01_Cont05_B49,670,7/25/24,2024,Hyp,01,Cont,05,B,49,277.2,725.8,NA,797,8122024,660.4,1719.3,NA,NA,436.59018,1043.34906,606.75888,289.20982,675.95094,386.74112,0.63738848,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont05,0.662428596,Hyp01_Cont05,NA,NA,22.82128372,114.8645098,1.273388171,70.90953629,,,,
2024_Hyp01_Cont05_B50,671,7/25/24,2024,Hyp,01,Cont,05,B,50,107.1,280.8,NA,815,8122024,215.5,596.7,NA,NA,167.25384,338.8944,171.64056,113.54616,257.8056,144.25944,0.84047407,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont05,0.67888522,Hyp01_Cont05,NA,NA,8.959824159,45.096753664872004,0.487823756,27.16481676,,,,
2024_Hyp01_Cont06_B61,730,7/25/24,2024,Hyp,01,Cont,06,B,61,134,342.6,NA,972,8122024,194.9,508,NA,NA,209.8473,306.27636,96.42906,132.7527,201.72364,68.97094,0.715250569,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont06,0.632615716,Hyp01_Cont06,NA,NA,10.47539475,52.724951775090005,0.612054695,34.082705969909995,,,,
2024_Hyp01_Cont06_B62,736,7/25/24,2024,Hyp,01,Cont,06,B,62,447.5,1118.8,wet,961,8122024,637.6,1568.7,NA,NA,706.2432,1007.24754,301.00434,412.5568,561.45246,148.89566,0.494662834,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp01,Cont06,0.584156846,Hyp01_Cont06,NA,NA,32.554481661311996,163.8538228,2.059876235,114.7056899,,,,
2024_Hyp01_Hyp01_B1,777,7/23/24,2024,Hyp,01,Hyp,01,B,1,190.5,532.9,NA,50,8122024,397.4,1029.6,NA,NA,299.3094,626.91486,327.60546,233.5906,402.68514,169.09454,0.516152997,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp01,0.780431888,Hyp01_Hyp01,NA,NA,18.43242168,92.77440775,0.87298585,48.61284503,,,,
2024_Hyp01_Hyp01_B2,305,7/23/24,2024,Hyp,01,Hyp,01,B,2,152.7,368,NA,69,8122024,326.1,719.4,NA,NA,239.45688,514.01844,274.56156,128.54312,205.38156,76.83844,0.279858695,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp01,0.536811137,Hyp01_Hyp01,NA,NA,10.143220624960799,51.05304678,0.69841598,38.89179624,,,,
2024_Hyp01_Hyp02_B13,828,7/23/24,2024,Hyp,01,Hyp,02,B,13,822.9,2260.6,NA,299,8122024,1095.4,2765.4,NA,wet when dry weighing,1300.65156,1732.12806,431.4765,959.94844,1033.27194,73.3235,0.169936254,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp02,0.738051965,Hyp01_Hyp02,NA,NA,75.74865785,381.25955408494804,3.793567484,211.2475342,,,,
2024_Hyp01_Hyp02_B14,829,7/23/24,2024,Hyp,01,Hyp,02,B,14,285.1,866.2,NA,325,8122024,528.9,1392.9,NA,NA,449.09904,835.13196,386.03292,417.10096,557.76804,140.66708,0.36439141,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp02,0.928750505,Hyp01_Hyp02,NA,NA,32.913057191726395,165.6586119,1.30987235,72.94118405,,,,
2024_Hyp01_Hyp03_B25,873,7/24/24,2024,Hyp,01,Hyp,03,B,25,170.6,416.3,NA,512,8122024,265,641.7,NA,NA,267.79974,417.2727,149.47296,148.50026,224.4273,75.92704,0.507965053,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp03,0.554519806,Hyp01_Hyp03,NA,NA,11.718020381363399,58.97935821,0.7810826642665799,43.49515003165799,,,,
2024_Hyp01_Hyp03_B26,109,7/24/24,2024,Hyp,01,Hyp,03,B,26,86.6,242.3,NA,514,8122024,228.5,587.9,NA,NA,134.79414,359.4786,224.68446,107.50586,228.4214,120.91554,0.538157112,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp03,0.797555888,Hyp01_Hyp03,NA,NA,8.483189582,42.69774765,0.39314962,21.8928194,,,,
2024_Hyp01_Hyp04_B37,956,7/24/24,2024,Hyp,01,Hyp,04,B,37,346.3,810,NA,674,8122024,431.2,987.5,NA,NA,546.00312,680.43378,134.43066,263.99688,307.06622,43.06934,0.320383311,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp04,0.483508006,Hyp01_Hyp04,NA,NA,20.83175356,104.85076963989599,1.592509282,88.68002494010399,,,,
2024_Hyp01_Hyp04_B38,960,7/24/24,2024,Hyp,01,Hyp,04,B,38,330.6,937.6,NA,686,8122024,400.4,1070.9,NA,NA,521.14374,631.66506,110.52132,416.45626,439.23494,22.77868,0.206102135,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp04,0.799119759,Hyp01_Hyp04,NA,NA,32.8621845,165.4025585,1.520002749,84.64244647645799,,,,
2024_Hyp01_Hyp05_B49,1003,7/25/24,2024,Hyp,01,Hyp,05,B,49,217.2,568.8,NA,907,8122024,316.3,845.9,NA,NA,341.58618,498.50112,156.91494,227.21382,347.39888,120.18505999999999,0.765924902,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp05,0.665172754,Hyp01_Hyp05,NA,NA,17.929235771623798,90.24176308,0.9962931388620601,55.479300121205995,,,,
2024_Hyp01_Hyp05_B50,325,7/25/24,2024,Hyp,01,Hyp,05,B,50,148.1,382.6,NA,876,8122024,277.1,650.1,NA,NA,232.17324,436.43184,204.2586,150.42676,213.66816,63.2414,0.309614381,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp05,0.647907399,Hyp01_Hyp05,NA,NA,11.870038743248399,59.74449986,0.6771720273910801,37.70881146910799,,,,
2024_Hyp01_Hyp06_B61,1074,7/26/24,2024,Hyp,01,Hyp,06,B,61,153,382.2,NA,1097,8122024,217.2,550.7,NA,NA,239.9319,341.58618,101.65428,142.2681,209.11382,66.84572,0.657579002,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp06,0.592952,Hyp01_Hyp06,NA,NA,11.226246307029001,56.50415179,0.6998014549773001,38.96894742,,,,
2024_Hyp01_Hyp06_B62,1080,7/26/24,2024,Hyp,01,Hyp,06,B,62,334.9,777,NA,1083,8122024,447.8,1033.7,NA,NA,527.95236,706.71822,178.76586,249.04764,326.98178,77.93414,0.435956508,Ambient,Hyp,Ambient,Hyp,Ambient/Hyp_Ambient/Hyp,NA,Hyp01,Hyp06,0.471723699,Hyp01_Hyp06,NA,NA,19.65212264,98.91342932158801,1.539861226,85.74828006841199,,,,
2024_Hyp01_Warm01_B1,1146,7/23/24,2024,Hyp,01,Warm,01,B,1,236.6,657.8,NA,108,8122024,326.9,914.8,NA,NA,372.30414,515.28516,142.98102,285.49586,399.51484,114.01898,0.797441367,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm01,0.76683504,Hyp01_Warm01,NA,NA,22.52821851,113.3894486,1.085887199,60.46840982,,,,
2024_Hyp01_Warm01_B2,1148,7/23/24,2024,Hyp,01,Warm,01,B,2,87.6,226.3,NA,102,8122024,198.2,443.3,NA,NA,136.37754,311.50158,175.12404,89.92246,131.79842,41.87596,0.239121711,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm01,0.659364145,Hyp01_Warm01,NA,NA,7.095699489,35.71420669,0.39776787045918005,22.149990000918002,,,,
2024_Hyp01_Warm02_B13,173,7/23/24,2024,Hyp,01,Warm,02,B,13,128.6,313.2,NA,261,8122024,281.2,617.9,NA,NA,201.29694,442.92378,241.62684,111.90306,174.97622,63.07316,0.261035405,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm02,0.555910388,Hyp01_Warm02,NA,NA,8.830168632815399,44.444169060102006,0.587116142,32.69398471,,,,
2024_Hyp01_Warm02_B14,364,7/23/24,2024,Hyp,01,Warm,02,B,14,134.1,403.1,NA,278,8122024,300,802.6,NA,NA,210.00564,472.6917,262.68606,193.09436,329.9083,136.81394,0.5208268,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm02,0.919472258,Hyp01_Warm02,NA,NA,15.236900231732399,76.69064975,0.6125165200018801,34.10842303018799,,,,
2024_Hyp01_Warm03_B25,1242,7/24/24,2024,Hyp,01,Warm,03,B,25,272.7,636.1,NA,441,8122024,460.1,1065.1,NA,NA,429.46488,726.19404,296.72916,206.63512,338.90596,132.27084,0.445762863,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm03,0.48114556000000003,Hyp01_Warm03,NA,NA,16.30538928,82.06858871,1.252606043,69.75226857549599,,,,
2024_Hyp01_Warm03_B26,126,7/24/24,2024,Hyp,01,Warm,03,B,26,102.5,257.5,NA,437,8122024,188.3,478.9,NA,NA,159.9702,295.82592,135.85572,97.5298,183.07408,85.54428,0.629670065,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm03,0.609674802,Hyp01_Warm03,NA,NA,7.695987765881999,38.73558882,0.46657980332340004,25.98183198,,,,
2024_Hyp01_Warm04_B37,1291,7/24/24,2024,Hyp,01,Warm,04,B,37,246.3,631.5,NA,643,8122024,492.6,1212.8,NA,NA,387.66312,777.65454,389.99142,243.83688,435.14546,191.30858,0.490545613,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm04,0.628991687,Hyp01_Warm04,NA,NA,19.24094631,96.84388897,1.130684229,62.96296466210399,,,,
2024_Hyp01_Warm04_B38,313,7/24/24,2024,Hyp,01,Warm,04,B,38,164.4,374.5,NA,628,8122024,294.4,684.4,NA,NA,257.98266,463.82466,205.842,116.51734,220.57534,104.058,0.505523654,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm04,0.451647952,Hyp01_Warm04,NA,NA,9.194277268620601,46.27680742057801,0.752449511,41.900692294421994,,,,
2024_Hyp01_Warm05_B49,1125,7/25/24,2024,Hyp,01,Warm,05,B,49,244.6,641.4,NA,822,8122024,450.5,1155.8,NA,NA,384.97134,710.9934,326.02206,256.42866,444.8066,188.37794,0.577807342,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm05,0.666098053,Hyp01_Warm05,NA,NA,20.234552210519396,101.84492467762199,1.122833203,62.52577464,,,,
2024_Hyp01_Warm05_B50,559,7/25/24,2024,Hyp,01,Warm,05,B,50,174.7,445.1,NA,833,8122024,245.4,603.5,NA,NA,274.29168,386.23806,111.94638,170.80832,217.26194,46.45362,0.414963128,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm05,0.622725122,Hyp01_Warm05,NA,NA,13.478329095628801,67.83937679,0.800017491,44.5495495,,,,
2024_Hyp01_Warm06_B61,345,7/25/24,2024,Hyp,01,Warm,06,B,61,159.9,392,NA,1030,8122024,214.2,496.2,NA,NA,250.85736,336.83598,85.97862,141.14264,159.36402,18.22138,0.211929198,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm06,0.562641016,Hyp01_Warm06,NA,NA,11.13743728,56.057156558087996,0.731667384,40.74342458,,,,
2024_Hyp01_Warm06_B62,1391,7/25/24,2024,Hyp,01,Warm,06,B,62,584.5,1457.8,NA,1037,8122024,1044.5,2712.4,NA,NA,923.169,1651.533,728.364,534.631,1060.867,526.236,0.722490403,Ambient,Hyp,Warm,Norm,Ambient/Hyp_Warm/Norm,NA,Hyp01,Warm06,0.579125816,Hyp01_Warm06,NA,NA,42.1872457,212.33762998769998,2.6925765577229996,149.9380625,,,,
2024_Hyp02_Both01_B3,10,7/23/24,2024,Hyp,02,Both,01,B,3,121.5,310.9,NA,158,8122024,187.8,465.7,NA,NA,190.0548,295.03422,104.97942,120.8452,170.66578,49.82058,0.474574731,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both01,0.635843978,Hyp02_Both01,NA,NA,9.535784763,47.995689294840005,0.554326563,30.86807344,,,,
2024_Hyp02_Both01_B4,15,7/23/24,2024,Hyp,02,Both,01,B,4,169.1,429.1,NA,178,8122024,271,691.8,NA,NA,265.42464,426.7731,161.34846,163.67536,265.0269,101.35154,0.628153129,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both01,0.616654731,Hyp02_Both01,NA,NA,12.91547371,65.00640260251201,0.774155288,43.10939413,,,,
2024_Hyp02_Both02_B15,60,7/23/24,2024,Hyp,02,Both,02,B,15,634.1,1960.3,NA,366,8122024,1011.6,3158.1,NA,NA,1001.70564,1599.43914,597.7335,958.59436,1558.66086,600.0665,1.003903077,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both02,0.956962127,Hyp02_Both02,NA,NA,75.64180863,380.7217586,2.921641784,162.6937244,,,,
2024_Hyp02_Both02_B16,64,7/23/24,2024,Hyp,02,Both,02,B,16,565.6,1613.7,NA,381,8122024,858.4,2284.7,NA,NA,893.24274,1356.86226,463.61952,720.45726,927.83774,207.38048,0.447307482,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both02,0.806563801,Hyp02_Both02,NA,NA,56.85062677,286.1416324,2.605291623,145.07753812975798,,,,
2024_Hyp02_Both03_B27,140,7/24/24,2024,Hyp,02,Both,03,B,27,140,369,NA,557,8122024,347.3,835.9,NA,NA,219.3477,547.58652,328.23882,149.6523,288.31348,138.66118,0.422439917,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both03,0.68226063,Hyp02_Both03,NA,NA,11.808926809406998,59.436910138410006,0.639764198,35.62572959,,,,
2024_Hyp02_Both03_B28,144,7/24/24,2024,Hyp,02,Both,03,B,28,112.2,299.4,NA,575,8122024,190.5,498.3,NA,NA,175.32918,299.3094,123.98022,124.07082,198.9906,74.91978,0.604288168,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both03,0.707645014,Hyp02_Both03,NA,NA,9.790315501753799,49.27679815,0.5113768334430601,28.476386829305998,,,,
2024_Hyp02_Both04_B39,222,7/24/24,2024,Hyp,02,Both,04,B,39,242.3,650.7,NA,757,8122024,452.1,1112.8,NA,NA,381.32952,713.52684,332.19732,269.37048,399.27316,129.90268,0.391040722,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both04,0.706398183,Hyp02_Both04,NA,NA,21.25577945,106.98498461901599,1.112211227,61.93428225,,,,
2024_Hyp02_Both04_B40,225,7/24/24,2024,Hyp,02,Both,04,B,40,280,655.9,NA,748,8122024,464.8,1042.4,NA,NA,441.0237,733.63602,292.61232,214.8763,308.76398,93.88768,0.320860311,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both04,0.487221662,Hyp02_Both04,NA,NA,16.9556933,85.34171098,1.2863192720079002,71.62961398,,,,
2024_Hyp02_Both05_B51,269,7/25/24,2024,Hyp,02,Both,05,B,51,227.9,592.8,wet,913,8122024,430.8,1064.2,NA,NA,358.52856,679.80042,321.27186,234.27144,384.39958,150.12814,0.467293152,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both05,0.653424765,Hyp02_Both05,NA,NA,18.48614614,93.04481472904801,1.04570842,58.23102557,,,,
2024_Hyp02_Both05_B52,272,7/25/24,2024,Hyp,02,Both,05,B,52,171.3,451,NA,936,8122024,306.6,700.9,NA,NA,268.90812,483.14214,214.23402,182.09188,217.75786,35.66598,0.166481402,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both05,0.677152776,Hyp02_Both05,NA,NA,14.36870455,72.32083108,0.78431544,43.67516945360399,,,,
2024_Hyp02_Both06_B63,390,7/26/24,2024,Hyp,02,Both,06,B,63,86.5,216.5,NA,1152,8122024,164,378.9,NA,NA,134.6358,257.3493,122.7135,81.8642,121.5507,39.6865,0.323407775,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both06,0.608041843,Hyp02_Both06,NA,NA,6.459829526,32.51373416,0.39268779487859995,21.867102337859997,,,,
2024_Hyp02_Both06_B64,396,7/26/24,2024,Hyp,02,Both,06,B,64,143.1,350.5,NA,1118,8122024,303.5,701,NA,NA,224.25624,478.2336,253.97736,126.24376,222.7664,96.52264,0.380044269,Ambient,Hyp,Warm,Hyp,Ambient/Hyp_Warm/Hyp,NA,Hyp02,Both06,0.562944246,Hyp02_Both06,NA,NA,9.96178022,50.139817554791996,0.654080775,36.42295846,,,,
2024_Hyp02_Cont01_B3,439,7/23/24,2024,Hyp,02,Cont,01,B,3,363.5,828,NA,10,8122024,476.7,1107.4,NA,NA,573.2376,752.47848,179.24088,254.7624,354.92152,100.15912,0.558796185,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp02,Cont01,0.444427232,Hyp02_Cont01,NA,NA,20.10306915,101.18314169208001,1.6719431910792002,93.10335931,,,,
2024_Hyp02_Cont01_B4,369,7/23/24,2024,Hyp,02,Cont,01,B,4,174.8,406.2,NA,7,8122024,301.1,720.3,NA,NA,274.45002,474.43344,199.98342,131.74998,245.86656,114.11658,0.570630205,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp02,Cont01,0.480050903,Hyp02_Cont01,NA,NA,10.39627103,52.326704781665995,0.800479316,44.57526656,,,,
2024_Hyp02_Cont02_B15,487,7/23/24,2024,Hyp,02,Cont,02,B,15,252.2,682,NA,223,8122024,542.9,1293.7,NA,NA,397.00518,857.29956,460.29438,284.99482,436.40044,151.40562,0.32893215,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp02,Cont02,0.717861717,Hyp02_Cont02,NA,NA,22.488681900913797,113.1904522,1.157931907,64.48027121850599,,,,
2024_Hyp02_Cont02_B16,491,7/23/24,2024,Hyp,02,Cont,02,B,16,323.3,862.2,NA,228,8122024,598.2,1420.5,NA,NA,509.58492,944.86158,435.27666,352.61508,475.63842,123.02334,0.282632522,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp02,Cont02,0.691965296,Hyp02_Cont02,NA,NA,27.824535083077198,140.0469677,1.48628952,82.76510107616399,,,,
2024_Hyp02_Cont03_B27,535,7/24/24,2024,Hyp,02,Cont,03,B,27,299.5,818.4,NA,403,8122024,493.7,1227.7,NA,NA,471.9,779.39628,307.49628,346.5,448.30372,101.80372,0.331073013,Ambient,Hyp,Ambient,Norm,Ambient/Hyp_Ambient/Norm,NA,Hyp02,Cont03,0.734265734,Hyp02_Cont03,NA,NA,27.34199969,137.6182616,1.3763751572999998,76.64444073,,,,
