,Sample_Name,Phase_1_DO,Phase_1_temp,Phase_2.1_DO,Phase_2.1_temp,Phase_1_treat,Phase_2_treat,Phase_1_rep_R,Phase_2_rep_R,Actual_shell_pre_mg,Actual_tissue_pre_mg,Actual_shell_post_mg,Actual_tissue_post_mg,Actual_shell_growth_mg,Actual_tissue_growth_mg,Exclude_all,Exclude_pre_analysis,Notes_pre,Notes_post,Area_pre_mm2,Feret_pre_mm,AreaNotes_Pre,Area_post_mm2,Feret_post_mm,AreaNotes_Post,Area_growth_mm2,Feret_growth_mm,Order_year2,Date_MMDDYYYY_year2,Year,Phase_1_rep,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_year2,Dry_weight_year2,double_single_dead_year2,Notes_year2,Actual_shell_year2_mg,Actual_tissue_year2_mg,Actual_shell_growth_year2_mg,Actual_tissue_growth_year2_mg,Ratio_TS_year2,Exclude_year2
421,2024_Warm01_Hyp01_G1,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm01,Hyp01,474.43344,296.46656,896.2512,384.3488,421.81776,87.88224,NA,NA,NA,NA,280.8,22.1,NA,372.6,23.9,NA,91.8,1.8,51,08272025,2025,01,01,G,1,1425.8,3427.3,NA,NA,2255.28342,1172.01658,1359.03222,787.66778,0.579579916,NA
422,2024_Warm01_Hyp01_G2,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm01,Hyp01,222.83118,184.56882,402.70542,293.49458,179.87424,108.92576,NA,NA,NA,NA,223.2,19.2,NA,289.4,23.6,NA,66.2,4.4,54,08272025,2025,01,01,G,2,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
423,2024_Warm01_Hyp02_G13,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm01,Hyp02,310.3932,277.1068,479.97534,308.22466,169.58214,31.11786,NA,NA,NA,NA,280.6,22.3,NA,256.2,20.9,NA,-24.4,-1.4,158,08272025,2025,01,02,G,13,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
424,2024_Warm01_Hyp06_G61,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm01,Hyp06,308.0181,168.5819,592.2384,209.7616,284.2203,41.1797,NA,NA,NA,NA,153.4,17.2,NA,214.6,19.9,NA,61.2,2.7,538,08252025,2025,01,06,G,61,571,1303.1,NA,NA,901.7931,401.3069,309.5547,191.5453,0.618776908,NA
425,2024_Warm01_Warm03_G26,Norm,Warm,Norm,Warm,Warm,Warm,Warm01,Warm03,634.83186,272.96814,1041.29064,411.20936,406.45878,138.24122,NA,NA,NA,NA,262.7,20,NA,325.4,22.7,NA,62.7,2.7,232,08262025,2025,01,03,G,26,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
426,2024_Warm01_Warm04_G37,Norm,Warm,Norm,Warm,Warm,Warm,Warm01,Warm04,390.51324,198.98676,520.66872,206.53128,130.15548,7.54452,NA,NA,NA,NA,240,18.9,NA,223.4,18.9,NA,-16.6,0,331,08262025,2025,01,04,G,37,544.1,1160.6,NA,NA,859.19964,301.40036,338.53092,94.86908,0.280237563,NA
427,2024_Warm01_Warm04_G38,Norm,Warm,Norm,Warm,Warm,Warm,Warm01,Warm04,252.75744,191.94256,604.74726,369.85274,351.98982,177.91018,NA,NA,NA,NA,257.7,19.9,NA,340.2,22.8,NA,82.5,2.9,320,08262025,2025,01,04,G,38,857,2255.8,NA,NA,1354.6455,901.1545,749.89824,531.30176,0.708498476,NA
428,2024_Warm01_Warm05_G50,Norm,Warm,Norm,Warm,Warm,Warm,Warm01,Warm05,335.88594,252.51406,591.13002,360.66998,255.24408,108.15592,NA,NA,NA,NA,253.2,21.2,NA,326.1,23.7,NA,72.9,2.5,416,08252025,2025,01,05,G,50,804.6,1913.9,NA,NA,1271.67534,642.22466,680.54532,281.55468,0.413719222,NA
429,2024_Warm02_Both03_G27,Norm,Warm,Hyp,Warm,Warm,Both,Warm02,Both03,222.35616,193.24384,221.7228,176.3772,-0.63336,-16.86664,Y,NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",160.7,17.2,NA,175,17.5,NA,14.3,0.3,290,08262025,2025,02,03,G,27,NA,NA,Dead,"Dead, another half shell in the meso (?)",NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
430,2024_Warm02_Both04_G39,Norm,Warm,Hyp,Warm,Warm,Both,Warm02,Both04,406.34724,207.45276,552.02004,269.37996,145.6728,61.9272,NA,NA,NA,NA,169.8,18.5,NA,242,19.8,NA,72.2,1.3,382,08262025,2025,02,04,G,39,555.6,1341,NA,NA,877.40874,463.59126,325.3887,194.2113,0.596859387,NA
431,2024_Warm02_Both05_G51,Norm,Warm,Hyp,Warm,Warm,Both,Warm02,Both05,366.76224,253.33776,675.84192,374.35808,309.07968,121.02032,NA,NA,NA,NA,271.6,22.8,NA,357.6,23.7,NA,86,0.9,460,08252025,2025,02,05,G,51,716.6,1771.9,NA,NA,1132.33614,639.56386,456.49422,265.20578,0.580961967,NA
432,2024_Warm02_Cont01_G3,Norm,Warm,Norm,Ambient,Warm,Cont,Warm02,Cont01,520.51038,313.38962,974.47116,514.12884,453.96078,200.73922,NA,NA,NA,NA,242.8,21.4,NA,404.6,27,NA,161.8,5.6,15,08272025,2025,02,01,G,3,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
433,2024_Warm02_Cont01_G4,Norm,Warm,Norm,Ambient,Warm,Cont,Warm02,Cont01,296.77596,57.62404,341.74452,921.85548,44.96856,864.23144,Y,Y,NA,"12.31.24 SKM Excluded, Tissue is too high to make sense in this context, off by a factor of 10, likely recorder error on og data sheet.",142.7,16.3,NA,212,21.6,NA,69.3,5.3,19,08272025,2025,02,01,G,4,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
434,2024_Warm02_Cont03_G27,Norm,Warm,Norm,Ambient,Warm,Cont,Warm02,Cont03,627.23154,369.36846,1300.17654,590.52346,672.945,221.155,NA,NA,NA,NA,319,22.4,NA,467.3,26.5,NA,148.3,4.1,207,08262025,2025,02,03,G,27,1159.9,2702.5,NA,NA,1834.25736,868.24264,534.08082,277.71918,0.51999467,NA
435,2024_Warm02_Cont04_G39,Norm,Warm,Norm,Ambient,Warm,Cont,Warm02,Cont04,438.96528,316.73472,806.31408,483.68592,367.3488,166.9512,NA,NA,NA,NA,276.1,20.9,NA,448.1,29.1,NA,172,8.2,303,08262025,2025,02,04,G,39,1148.6,2891.6,NA,NA,1816.36494,1075.23506,1010.05086,591.54914,0.585662726,NA
436,2024_Warm02_Cont04_G40,Norm,Warm,Norm,Ambient,Warm,Cont,Warm02,Cont04,424.87302,254.22698,693.10098,360.79902,268.22796,106.57204,NA,NA,NA,NA,283.7,22.3,NA,298.7,24.3,NA,15,2,309,08262025,2025,02,04,G,40,991.3,2442,NA,NA,1567.29612,874.70388,874.19514,513.90486,0.587860578,NA
437,2024_Warm02_Cont06_G64,Norm,Warm,Norm,Ambient,Warm,Cont,Warm02,Cont06,1141.36152,698.13848,1517.89404,740.30596,376.53252,42.16748,NA,NA,NA,"09.23.24 SKM changed data point in working post phase 2.1 from O64 to G64, was written down wrong on the data sheet but verified that this is actually G64 from the photos. Also changed Phase 1 info and 'Sample_Name""",670.3,40.3,NA,620.1,31.3,NA,-50.2,-9,499,08252025,2025,02,06,G,64,1990,4553.7,NA,NA,3148.6377,1405.0623,1630.74366,664.75634,0.407639997,NA
438,2024_Warm02_Hyp01_G3,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp01,405.08052,284.01948,604.74726,353.85274,199.66674,69.83326,NA,NA,NA,NA,213,17.9,NA,310.3,21.6,NA,97.3,3.7,65,08272025,2025,02,01,G,3,743.7,1811,NA,NA,1175.24628,635.75372,570.49902,281.90098,0.494130525,NA
439,2024_Warm02_Hyp03_G27,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp03,603.95556,312.14444,940.74474,482.65526,336.78918,170.51082,NA,NA,NA,NA,269.7,23,NA,375.1,25.4,NA,105.4,2.4,252,08262025,2025,02,03,G,27,1441,3351.3,NA,NA,2279.3511,1071.9489,1338.60636,589.29364,0.440229225,NA
440,2024_Warm02_Hyp03_G28,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp03,203.83038,131.56962,426.7731,249.2269,222.94272,117.65728,NA,NA,NA,NA,162.2,15.5,NA,194.3,19.8,NA,32.1,4.3,250,08262025,2025,02,03,G,28,572,1364.2,NA,NA,903.3765,460.8235,476.6034,211.5966,0.443967878,NA
441,2024_Warm02_Hyp04_G39,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp04,241.19862,156.00138,312.60996,212.29004,71.41134,56.28866,NA,NA,NA,NA,178,16.9,NA,188.3,18.8,NA,10.3,1.9,339,08262025,2025,02,04,G,39,261.1,673.8,NA,NA,411.09744,262.70256,98.48748,50.41252,0.511867295,NA
442,2024_Warm02_Hyp04_G40,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp04,254.34084,123.05916,360.58698,152.31302,106.24614,29.25386,NA,NA,NA,NA,147.2,15.9,NA,163.5,17.4,NA,16.3,1.5,342,08262025,2025,02,04,G,40,252,570.3,NA,NA,396.6885,173.6115,36.10152,21.29848,0.589960755,NA
443,2024_Warm02_Hyp05_G51,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp05,399.53862,192.76138,638.157,258.143,238.61838,65.38162,NA,NA,NA,NA,198.9,17.6,NA,281,21.2,NA,82.1,3.6,455,08252025,2025,02,05,G,51,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
444,2024_Warm02_Hyp05_G52,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp05,469.20822,342.09178,648.60744,447.59256,179.39922,105.50078,NA,NA,NA,NA,318.7,24.2,NA,358.5,25.1,NA,39.8,0.9,433,08252025,2025,02,05,G,52,1910.8,4562.6,NA,Pulled off meso lid mesh,3023.23242,1539.36758,2374.62498,1091.77502,0.459767344,NA
445,2024_Warm02_Hyp06_G63,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm02,Hyp06,354.7284,161.2716,476.01684,199.68316,121.28844,38.41156,NA,NA,NA,NA,210.5,18.9,NA,227.1,20.1,NA,16.6,1.2,534,08252025,2025,02,06,G,63,451.1,996.8,NA,NA,711.94344,284.85656,235.9266,85.1734,0.36101652,NA
446,2024_Warm02_Warm02_G16,Norm,Warm,Norm,Warm,Warm,Warm,Warm02,Warm02,233.75664,100.54336,426.93144,159.46856,193.1748,58.9252,NA,NA,NA,NA,133.5,14.2,NA,197.2,17.3,NA,63.7,3.1,143,08272025,2025,02,02,G,16,319.5,717.8,NA,NA,503.568,214.232,76.63656,54.76344,0.714586354,NA
447,2024_Warm02_Warm03_G27,Norm,Warm,Norm,Warm,Warm,Warm,Warm02,Warm03,219.98106,110.41894,353.77836,172.62164,133.7973,62.2027,NA,NA,NA,NA,134.8,15.9,NA,190.7,18.7,NA,55.9,2.8,226,08262025,2025,02,03,G,27,597.6,1587.5,NA,NA,943.91154,643.58846,590.13318,470.96682,0.7980687,NA
448,2024_Warm02_Warm03_G28,Norm,Warm,Norm,Warm,Warm,Warm,Warm02,Warm03,222.67284,113.42716,408.564,244.136,185.89116,130.70884,NA,NA,NA,NA,150.2,15.9,NA,231.9,18.9,NA,81.7,3,240,08262025,2025,02,03,G,28,596.4,1507.8,NA,NA,942.01146,565.78854,533.44746,321.65254,0.602969485,NA
449,2024_Warm02_Warm04_G39,Norm,Warm,Norm,Warm,Warm,Warm,Warm02,Warm04,416.95602,241.34398,667.29156,348.90844,250.33554,107.56446,NA,NA,NA,NA,282.8,21,NA,303.9,22.9,NA,21.1,1.9,328,08262025,2025,02,04,G,39,706,1674.8,NA,Bee tag came loose,1115.5521,559.2479,448.26054,210.33946,0.469234834,NA
450,2024_Warm02_Warm04_G40,Norm,Warm,Norm,Warm,Warm,Warm,Warm02,Warm04,433.42338,232.77662,842.4156,402.6844,408.99222,169.90778,NA,NA,NA,NA,280.4,20.7,NA,359.8,24.1,NA,79.4,3.4,321,08262025,2025,02,04,G,40,1284.4,2975.7,NA,NA,2031.39066,944.30934,1188.97506,541.62494,0.455539362,NA
451,2024_Warm02_Warm05_G51,Norm,Warm,Norm,Warm,Warm,Warm,Warm02,Warm05,349.34484,226.75516,671.56674,373.33326,322.2219,146.5781,NA,NA,NA,NA,214.5,19.3,NA,292.1,24.8,NA,77.6,5.5,415,08252025,2025,02,05,G,51,1878,4516.3,NA,NA,2971.2969,1545.0031,2299.73016,1171.66984,0.509481443,NA
452,2024_Warm03_Both02_G17,Norm,Warm,Hyp,Warm,Warm,Both,Warm03,Both02,261.62448,206.07552,401.4387,229.2613,139.81422,23.18578,NA,NA,NA,NA,171.6,19.1,NA,190.7,18.5,NA,19.1,-0.6,175,08272025,2025,03,02,G,17,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
453,2024_Warm03_Both04_G41,Norm,Warm,Hyp,Warm,Warm,Both,Warm03,Both04,291.07572,146.32428,405.08052,198.91948,114.0048,52.5952,NA,NA,NA,NA,132.8,16.1,NA,184.6,18.6,NA,51.8,2.5,372,08262025,2025,03,04,G,41,430.9,1012.2,NA,NA,679.95876,332.24124,274.87824,133.32176,0.48502115,NA
454,2024_Warm03_Both04_G42,Norm,Warm,Hyp,Warm,Warm,Both,Warm03,Both04,200.03022,103.76978,382.59624,167.10376,182.56602,63.33398,NA,NA,NA,NA,131.3,14.5,NA,208.3,20.6,NA,77,6.1,380,08262025,2025,03,04,G,42,942.1,2135.5,NA,NA,1489.39284,646.10716,1106.7966,479.0034,0.432783585,NA
455,2024_Warm03_Both06_G66,Norm,Warm,Hyp,Warm,Warm,Both,Warm03,Both06,212.38074,133.91926,394.63008,239.06992,182.24934,105.15066,NA,NA,NA,NA,195.6,17.8,NA,292.3,21.2,NA,96.7,3.4,567,08252025,2025,03,06,G,66,328.3,796.9,NA,NA,517.50192,279.39808,122.87184,40.32816,0.328213202,NA
456,2024_Warm03_Cont01_G5,Norm,Warm,Norm,Ambient,Warm,Cont,Warm03,Cont01,352.82832,170.47168,520.66872,271.03128,167.8404,100.5596,NA,NA,NA,NA,187.5,18.3,NA,303.1,23.7,NA,115.6,5.4,13,08272025,2025,03,01,G,5,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
457,2024_Warm03_Cont02_G17,Norm,Warm,Norm,Ambient,Warm,Cont,Warm03,Cont02,950.8785,723.7215,1724.52774,989.37226,773.64924,265.65076,NA,NA,NA,NA,447.4,29.9,NA,675.4,35.4,NA,228,5.5,112,08272025,2025,03,02,G,17,1795.6,4476.7,NA,NA,2840.82474,1635.87526,1116.297,646.503,0.579149635,NA
458,2024_Warm03_Cont05_G53,Norm,Warm,Norm,Ambient,Warm,Cont,Warm03,Cont05,265.74132,230.15868,558.1953,368.9047,292.45398,138.74602,NA,NA,NA,NA,177.1,16.5,NA,250.5,21.4,NA,73.4,4.9,403,08252025,2025,03,05,G,53,1121.2,2849.2,NA,NA,1772.97978,1076.22022,1214.78448,707.31552,0.582255974,NA
459,2024_Warm03_Cont05_G54,Norm,Warm,Norm,Ambient,Warm,Cont,Warm03,Cont05,291.55074,148.44926,518.6103,246.8897,227.05956,98.44044,NA,NA,NA,NA,178.4,16.7,NA,293.4,21.5,NA,115,4.8,389,08252025,2025,03,05,G,54,697.3,1681.2,NA,NA,1101.77652,579.42348,583.16622,332.53378,0.570221266,NA
460,2024_Warm03_Cont06_G65,Norm,Warm,Norm,Ambient,Warm,Cont,Warm03,Cont06,512.2767,333.1233,801.2472,452.5528,288.9705,119.4295,NA,NA,NA,NA,326.4,23.5,NA,378.3,25.3,NA,51.9,1.8,485,08252025,2025,03,06,G,65,1553.5,3915.7,NA,NA,2457.4836,1458.2164,1656.2364,1005.6636,0.607198103,NA
461,2024_Warm03_Cont06_G66,Norm,Warm,Norm,Ambient,Warm,Cont,Warm03,Cont06,394.63008,222.06992,768.47082,402.92918,373.84074,180.85926,NA,NA,NA,NA,206.6,17.9,NA,362.2,27.7,NA,155.6,9.8,483,08252025,2025,03,06,G,66,1213.3,2860.5,NA,NA,1918.81092,941.68908,1150.3401,538.7599,0.468348361,NA
462,2024_Warm03_Hyp01_G5,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm03,Hyp01,282.36702,242.53298,318.78522,281.91478,36.4182,39.3818,NA,NA,NA,NA,194.8,18.2,NA,201,18.1,NA,6.2,-0.1,60,08272025,2025,03,01,G,5,333.2,819.2,NA,NA,525.26058,293.93942,206.47536,12.02464,0.058237651,NA
463,2024_Warm03_Hyp01_G6,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm03,Hyp01,515.91852,511.68148,855.71616,612.68384,339.79764,101.00236,NA,NA,NA,NA,302,23.4,NA,400.3,27.1,NA,98.3,3.7,53,08272025,2025,03,01,G,6,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
464,2024_Warm03_Hyp02_G17,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm03,Hyp02,728.88582,458.41418,1147.2201,581.1799,418.33428,122.76572,NA,NA,NA,NA,417.2,28.8,NA,415.2,26.6,NA,-2,-2.2,168,08272025,2025,03,02,G,17,1289.4,3248.7,NA,NA,2039.30766,1209.39234,892.08756,628.21244,0.70420491,NA
465,2024_Warm03_Hyp04_G42,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm03,Hyp04,311.02656,150.47344,436.90686,196.19314,125.8803,45.7197,NA,NA,NA,NA,192.3,18.7,NA,221.8,18.9,NA,29.5,0.2,349,08262025,2025,03,04,G,42,331.4,748.9,NA,NA,522.41046,226.48954,85.5036,30.2964,0.354328941,NA
466,2024_Warm03_Hyp05_G54,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm03,Hyp05,254.02416,164.77584,421.38954,254.41046,167.36538,89.63462,NA,NA,NA,NA,172,17.1,NA,223.2,20,NA,51.2,2.9,448,08252025,2025,03,05,G,54,509.7,1199.2,NA,NA,804.73068,394.46932,383.34114,140.05886,0.365363498,NA
467,2024_Warm03_Warm01_G5,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm01,214.91418,208.88582,530.4858,429.6142,315.57162,220.72838,NA,NA,NA,NA,183.4,16.6,NA,286.1,21.4,NA,102.7,4.8,30,08272025,2025,03,01,G,5,972.9,2413.7,NA,NA,1538.16156,875.53844,1007.67576,445.92424,0.442527505,NA
468,2024_Warm03_Warm01_G6,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm01,595.24686,353.55314,769.26252,420.03748,174.01566,66.48434,NA,NA,NA,NA,317.2,23.6,NA,339.1,23.5,NA,21.9,-0.1,39,08272025,2025,03,01,G,6,1100.5,2691.6,NA,NA,1740.2034,951.3966,970.94088,531.35912,0.547262074,NA
469,2024_Warm03_Warm02_G17,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm02,400.80534,328.79466,937.73628,525.56372,536.93094,196.76906,NA,NA,NA,NA,216.1,20.3,NA,371.2,25.2,NA,155.1,4.9,129,08272025,2025,03,02,G,17,699.1,1949.6,NA,NA,1104.62664,844.97336,166.89036,319.40964,1.913889095,NA
470,2024_Warm03_Warm02_G18,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm02,339.52776,202.97224,752.32014,397.97986,412.79238,195.00762,NA,NA,NA,NA,203.3,19.5,NA,349.5,25.2,NA,146.2,5.7,131,08272025,2025,03,02,G,18,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
471,2024_Warm03_Warm03_G29,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm03,289.49232,285.90768,650.8242,561.3758,361.33188,275.46812,NA,NA,NA,NA,316.3,23.3,NA,400,26.7,NA,83.7,3.4,237,08262025,2025,03,03,G,29,639.7,1899.7,NA,NA,1010.57268,889.12732,359.74848,327.75152,0.911057414,NA
472,2024_Warm03_Warm04_G42,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm04,243.41538,174.08462,400.48866,242.21134,157.07328,68.12672,NA,NA,NA,NA,165.7,16.9,NA,246.6,20.8,NA,80.9,3.9,330,08262025,2025,03,04,G,42,559.5,1448.3,NA,NA,883.584,564.716,483.09534,322.50466,0.667579737,NA
473,2024_Warm03_Warm06_G65,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm06,684.55062,413.84938,958.32048,602.07952,273.76986,188.23014,NA,NA,NA,NA,321.6,22.4,NA,391.8,25.6,NA,70.2,3.2,525,08252025,2025,03,06,G,65,1184,3100,NA,Small piece of shell broke off after buoyant weight,1872.4173,1227.5827,914.09682,625.50318,0.684285479,NA
474,2024_Warm03_Warm06_G66,Norm,Warm,Norm,Warm,Warm,Warm,Warm03,Warm06,567.22068,454.17932,1052.2161,695.5839,484.99542,241.40458,NA,NA,NA,NA,401.4,26.6,NA,472.9,27,NA,71.5,0.4,515,08252025,2025,03,06,G,66,1413.7,3407,NA,NA,2236.12428,1170.87572,1183.90818,475.29182,0.401460036,NA
475,2024_Warm04_Both01_G8,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both01,411.7308,215.0692,565.16226,265.63774,153.43146,50.56854,NA,NA,NA,NA,201.4,17.6,NA,244.6,19.7,NA,43.2,2.1,74,08272025,2025,04,01,G,8,788.5,1760.6,NA,Might be double,1246.1826,514.4174,681.02034,248.77966,0.365304302,NA
476,2024_Warm04_Both02_G19,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both02,637.99866,410.40134,968.45424,531.34576,330.45558,120.94442,NA,NA,NA,NA,387.2,26.3,NA,424,27.2,NA,36.8,0.9,184,08272025,2025,04,02,G,19,984.7,2480.2,NA,NA,1556.84568,923.35432,588.39144,392.00856,0.666237701,NA
477,2024_Warm04_Both03_G31,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both03,325.91052,255.68948,669.50832,441.39168,343.5978,185.7022,NA,NA,NA,NA,238.4,19.9,NA,426,26.7,NA,187.6,6.8,266,08262025,2025,04,03,G,31,874.2,2236.3,NA,NA,1381.87998,854.42002,712.37166,413.02834,0.579793334,NA
478,2024_Warm04_Both03_G32,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both03,416.79768,176.60232,608.8641,251.7359,192.06642,75.13358,NA,NA,NA,NA,191.8,17.8,NA,279.4,21.3,NA,87.6,3.5,272,08262025,2025,04,03,G,32,840.8,2008.8,NA,NA,1328.99442,679.80558,720.13032,428.06968,0.59443363,NA
479,2024_Warm04_Both04_G43,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both04,228.0564,194.5436,429.62322,315.77678,201.56682,121.23318,NA,NA,NA,NA,187.4,18,NA,269.7,21.8,NA,82.3,3.8,381,08262025,2025,04,04,G,43,822.4,2222.5,NA,NA,1299.85986,922.64014,870.23664,606.86336,0.697354412,NA
480,2024_Warm04_Both04_G44,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both04,277.9335,197.8665,509.26824,322.33176,231.33474,124.46526,NA,NA,NA,NA,171.7,17.5,NA,276.2,19.7,NA,104.5,2.2,371,08262025,2025,04,04,G,44,757.9,1971.1,NA,NA,1197.73056,773.36944,688.46232,451.03768,0.655137786,NA
481,2024_Warm04_Both06_G68,Norm,Warm,Hyp,Warm,Warm,Both,Warm04,Both06,185.77962,138.42038,249.27396,180.72604,63.49434,42.30566,NA,NA,NA,NA,150.6,16,NA,165.8,16.1,NA,15.2,0.1,562,08252025,2025,04,06,G,68,356.4,882.2,NA,NA,561.99546,320.20454,312.7215,139.4785,0.446015065,NA
482,2024_Warm04_Cont02_G19,Norm,Warm,Norm,Ambient,Warm,Cont,Warm04,Cont02,233.12328,148.17672,363.27876,191.92124,130.15548,43.74452,NA,NA,NA,NA,188.6,18.3,NA,241.3,20.3,NA,52.7,2,108,08272025,2025,04,02,G,19,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
483,2024_Warm04_Cont03_G31,Norm,Warm,Norm,Ambient,Warm,Cont,Warm04,Cont03,186.72966,148.07034,427.5648,278.4352,240.83514,130.36486,NA,NA,NA,NA,153.8,16.7,NA,259.4,22.3,NA,105.6,5.6,209,08262025,2025,04,03,G,31,628.8,1520.1,NA,NA,993.31362,526.78638,565.74882,248.35118,0.438977814,NA
484,2024_Warm04_Cont03_G32,Norm,Warm,Norm,Ambient,Warm,Cont,Warm04,Cont03,353.46168,186.03832,567.85404,228.24596,214.39236,42.20764,NA,NA,NA,NA,225.3,19.6,NA,243.6,20.7,NA,18.3,1.1,205,08262025,2025,04,03,G,32,687.8,1533.6,NA,NA,1086.73422,446.86578,518.88018,218.61982,0.421330065,NA
485,2024_Warm04_Cont04_G43,Norm,Warm,Norm,Ambient,Warm,Cont,Warm04,Cont04,400.17198,337.72802,806.94744,611.65256,406.77546,273.92454,NA,NA,NA,NA,325.4,23.2,NA,457.1,26.5,NA,131.7,3.3,301,08262025,2025,04,04,G,43,1212.6,3308.5,NA,NA,1917.70254,1390.79746,1110.7551,779.1449,0.701455163,NA
486,2024_Warm04_Cont04_G44,Norm,Warm,Norm,Ambient,Warm,Cont,Warm04,Cont04,334.9359,203.5641,574.50432,308.79568,239.56842,105.23158,NA,NA,NA,NA,209.2,18.8,NA,308.5,23.8,NA,99.3,5,297,08262025,2025,04,04,G,44,1231,3020.7,NA,NA,1946.8371,1073.8629,1372.33278,765.06722,0.557493948,NA
487,2024_Warm04_Cont06_G68,Norm,Warm,Norm,Ambient,Warm,Cont,Warm04,Cont06,263.04954,136.95046,398.11356,177.48644,135.06402,40.53598,NA,NA,NA,NA,161.3,17.1,NA,190.4,18.8,NA,29.1,1.7,486,08252025,2025,04,06,G,68,565.8,1373,Dead,"Dead, found while nutrient processing @ CBL",893.55942,479.44058,495.44586,301.95414,0.609459407,Y
488,2024_Warm04_Hyp02_G19,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm04,Hyp02,678.05868,357.04132,883.10898,376.09102,205.0503,19.0497,NA,NA,NA,NA,299,23.3,NA,325.2,23.1,NA,26.2,-0.2,169,08272025,2025,04,02,G,19,1172,2698.7,NA,NA,1853.4165,845.2835,970.30752,469.19248,0.483550287,NA
489,2024_Warm04_Hyp02_G20,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm04,Hyp02,428.98986,352.81014,1129.64436,604.95564,700.6545,252.1455,NA,NA,NA,NA,315.1,23.1,NA,437.6,27.5,NA,122.5,4.4,153,08272025,2025,04,02,G,20,1580.1,3848.6,NA,NA,2499.60204,1348.99796,1369.95768,744.04232,0.543113361,NA
490,2024_Warm04_Hyp03_G31,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm04,Hyp03,248.16558,159.83442,386.23806,219.06194,138.07248,59.22752,NA,NA,NA,NA,150.5,17.2,NA,229,19.4,NA,78.5,2.2,256,08262025,2025,04,03,G,31,567.6,1402.8,NA,NA,896.40954,506.39046,510.17148,287.32852,0.563199887,NA
491,2024_Warm04_Hyp04_G43,Norm,Warm,Hyp,Ambient,Warm,Hyp,Warm04,Hyp04,207.63054,107.46946,313.40166,150.09834,105.77112,42.62888,NA,NA,NA,NA,148.4,15.4,NA,178.9,18,NA,30.5,2.6,341,08262025,2025,04,04,G,43,490,1179.3,NA,NA,773.5377,405.7623,460.13604,255.66396,0.555626897,NA
