Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes_post,Displacement368.7,Tag,CondRepl,Shell#,Area_post_mm2,Feret_post_mm,AreaNotes_Post,,,,,,,,,,,,,,,,,,,,,,,
126,8122024,2024,Cont,6,Warm,1,W,12,2024_Cont06_Warm01_W12,402.7,1067.2,,,664.5,W12,Warm1,6,362.8,24.7,,,,,,,,,,,,,,,,,,,,,,,,
363,8122024,2024,Cont,1,Both,2,W,13,2024_Cont01_Both02_W13,467.7,1117.5,,,649.8,W13,Both2,3,309.9,24.4,,,,,,,,,,,,,,,,,,,,,,,,
232,8122024,2024,Cont,1,Cont,2,W,13,2024_Cont01_Cont02_W13,629.9,1575.3,,,945.4,W13,Cont2,16,360.5,23.5,,,,,,,,,,,,,,,,,,,,,,,,
296,8122024,2024,Cont,1,Hyp,2,W,13,2024_Cont01_Hyp02_W13,690.6,1573.2,,,882.6,W13,Hyp2,5,397.3,26.6,,,,,,,,,,,,,,,,,,,,,,,,
270,8122024,2024,Cont,1,Warm,2,W,13,2024_Cont01_Warm02_W13,512.8,1283.2,,,770.4,W13,Warm2,3,330.3,24.1,,,,,,,,,,,,,,,,,,,,,,,,
351,8122024,2024,Cont,1,Both,2,W,14,2024_Cont01_Both02_W14,118.6,263.5,,,144.9,W14,Both2,8,107.8,12.6,,,,,,,,,,,,,,,,,,,,,,,,
204,8122024,2024,Cont,1,Cont,2,W,14,2024_Cont01_Cont02_W14,883,2096.1,,,1213.1,W14,Cont2,5,492.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,
301,8122024,2024,Cont,1,Hyp,2,W,14,2024_Cont01_Hyp02_W14,687.2,1557.3,,,870.1,W14,Hyp2,5,427.6,27.4,,,,,,,,,,,,,,,,,,,,,,,,
268,8122024,2024,Cont,1,Warm,2,W,14,2024_Cont01_Warm02_W14,641.9,1549,,,907.1,W14,Warm2,6,413.8,26,,,,,,,,,,,,,,,,,,,,,,,,
347,8122024,2024,Cont,2,Both,2,W,15,2024_Cont02_Both02_W15,300.7,771.7,,,471,W15,Both2,4,286.6,24.6,,,,,,,,,,,,,,,,,,,,,,,,
202,8122024,2024,Cont,2,Cont,2,W,15,2024_Cont02_Cont02_W15,964,2241.8,,,1277.8,W15,Cont2,3,553.5,29.4,,,,,,,,,,,,,,,,,,,,,,,,
323,8122024,2024,Cont,2,Hyp,2,W,15,2024_Cont02_Hyp02_W15,647.9,1488.8,,,840.9,W15,Hyp2,14,430.4,27.6,,,,,,,,,,,,,,,,,,,,,,,,
243,8122024,2024,Cont,2,Warm,2,W,15,2024_Cont02_Warm02_W15,264.9,608.8,,,343.9,W15,Warm2,8,215,18.5,,,,,,,,,,,,,,,,,,,,,,,,
341,8122024,2024,Cont,2,Both,2,W,16,2024_Cont02_Both02_W16,321.8,879.4,,,557.6,W16,Both2,6,263.7,20.6,,,,,,,,,,,,,,,,,,,,,,,,
225,8122024,2024,Cont,2,Cont,2,W,16,2024_Cont02_Cont02_W16,296.3,710.7,,,414.4,W16,Cont2,14,273,22.8,,,,,,,,,,,,,,,,,,,,,,,,
312,8122024,2024,Cont,2,Hyp,2,W,16,2024_Cont02_Hyp02_W16,528.5,1227.5,,,699,W16,Hyp2,15,368.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,
251,8122024,2024,Cont,2,Warm,2,W,16,2024_Cont02_Warm02_W16,327,838.2,,,511.2,W16,Warm2,5,252.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,
370,8122024,2024,Cont,3,Both,2,W,17,2024_Cont03_Both02_W17,901.4,2140.3,,,1238.9,W17,Both2,9,480.7,28.3,,,,,,,,,,,,,,,,,,,,,,,,
194,8122024,2024,Cont,3,Cont,2,W,17,2024_Cont03_Cont02_W17,580,1368.1,,,788.1,W17,Cont2,6,378.7,26,,,,,,,,,,,,,,,,,,,,,,,,
321,8122024,2024,Cont,3,Hyp,2,W,17,2024_Cont03_Hyp02_W17,731.4,1760.8,,,1029.4,W17,Hyp2,5,486.7,30.3,,,,,,,,,,,,,,,,,,,,,,,,
264,8122024,2024,Cont,3,Warm,2,W,17,2024_Cont03_Warm02_W17,578.9,1269.3,,,690.4,W17,Warm2,9,334.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,
359,8122024,2024,Cont,3,Both,2,W,18,2024_Cont03_Both02_W18,532.7,1357.7,,,825,W18,Both2,10,235.6,23.6,,,,,,,,,,,,,,,,,,,,,,,,
322,8122024,2024,Cont,3,Hyp,2,W,18,2024_Cont03_Hyp02_W18,966.7,2455.9,,,1489.2,W18,Hyp2,11,554.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,
279,8122024,2024,Cont,3,Warm,2,W,18,2024_Cont03_Warm02_W18,1235.9,2999.3,,,1763.4,W18,Warm2,10,713.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,
384,8122024,2024,Cont,4,Both,2,W,19,2024_Cont04_Both02_W19,312.3,770.4,,,458.1,W19,Both2,24,263,22.1,,,,,,,,,,,,,,,,,,,,,,,,
197,8122024,2024,Cont,4,Cont,2,W,19,2024_Cont04_Cont02_W19,562.1,1408.6,,,846.5,W19,Cont2,5,382.9,25.4,,,,,,,,,,,,,,,,,,,,,,,,
334,8122024,2024,Cont,4,Hyp,2,W,19,2024_Cont04_Hyp02_W19,643.1,1488.8,,,845.7,W19,Hyp2,19,401,25.8,,,,,,,,,,,,,,,,,,,,,,,,
265,8122024,2024,Cont,4,Warm,2,W,19,2024_Cont04_Warm02_W19,965.6,2428.1,,,1462.5,W19,Warm2,2,647.5,34,,,,,,,,,,,,,,,,,,,,,,,,
149,8122024,2024,Cont,1,Both,1,W,2,2024_Cont01_Both01_W2,612.4,1683.4,,,1071,W2,Both1,4,405.1,28.4,,,,,,,,,,,,,,,,,,,,,,,,
22,8122024,2024,Cont,1,Cont,1,W,2,2024_Cont01_Cont01_W2,211.7,476.8,,,265.1,W2,Cont1,16,149.3,17.4,,,,,,,,,,,,,,,,,,,,,,,,
82,8122024,2024,Cont,1,Hyp,1,W,2,2024_Cont01_Hyp01_W2,701.4,1550.7,,,849.3,W2,Hyp1,15,450,26.2,,,,,,,,,,,,,,,,,,,,,,,,
137,8122024,2024,Cont,1,Warm,1,W,2,2024_Cont01_Warm01_W2,631.7,1518.3,,,886.6,W2,Warm1,17,319.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,
361,8122024,2024,Cont,4,Both,2,W,20,2024_Cont04_Both02_W20,395.6,891.6,,,496,W20,Both2,4,246,19.3,,,,,,,,,,,,,,,,,,,,,,,,
210,8122024,2024,Cont,4,Cont,2,W,20,2024_Cont04_Cont02_W20,530.9,1194.2,,,663.3,W20,Cont2,14,325.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,
317,8122024,2024,Cont,4,Hyp,2,W,20,2024_Cont04_Hyp02_W20,814,2165.3,,,1351.3,W20,Hyp2,6,619.1,34,,,,,,,,,,,,,,,,,,,,,,,,
274,8122024,2024,Cont,4,Warm,2,W,20,2024_Cont04_Warm02_W20,315.7,723.4,,,407.7,W20,Warm2,15,233.6,18.3,,,,,,,,,,,,,,,,,,,,,,,,
369,8122024,2024,Cont,5,Both,2,W,21,2024_Cont05_Both02_W21,371.7,907.8,,,536.1,W21,Both2,11,191.5,18.9,,,,,,,,,,,,,,,,,,,,,,,,
313,8122024,2024,Cont,5,Hyp,2,W,21,2024_Cont05_Hyp02_W21,502.8,1260.9,,,758.1,W21,Hyp2,16,390.4,26.6,,,,,,,,,,,,,,,,,,,,,,,,
248,8122024,2024,Cont,5,Warm,2,W,21,2024_Cont05_Warm02_W21,483.4,1271.4,,,788,W21,Warm2,2,359,24.3,,,,,,,,,,,,,,,,,,,,,,,,
368,8122024,2024,Cont,5,Both,2,W,22,2024_Cont05_Both02_W22,479.4,1072.9,,,593.5,W22,Both2,7,260.2,20.7,,,,,,,,,,,,,,,,,,,,,,,,
219,8122024,2024,Cont,5,Cont,2,W,22,2024_Cont05_Cont02_W22,739,1784.8,,,1045.8,W22,Cont2,4,468.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
293,8122024,2024,Cont,5,Hyp,2,W,22,2024_Cont05_Hyp02_W22,693.2,1565.6,,,872.4,W22,Hyp2,6,312.5,23.2,,,,,,,,,,,,,,,,,,,,,,,,
262,8122024,2024,Cont,5,Warm,2,W,22,2024_Cont05_Warm02_W22,311.5,717.6,,,406.1,W22,Warm2,12,189.2,17.9,,,,,,,,,,,,,,,,,,,,,,,,
360,8122024,2024,Cont,6,Both,2,W,23,2024_Cont06_Both02_W23,1152.9,2831.5,,,1678.6,W23,Both2,9,615.7,32,,,,,,,,,,,,,,,,,,,,,,,,
227,8122024,2024,Cont,6,Cont,2,W,23,2024_Cont06_Cont02_W23,397.8,1041.3,,,643.5,W23,Cont2,15,380.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,
300,8122024,2024,Cont,6,Hyp,2,W,23,2024_Cont06_Hyp02_W23,1190.3,2720.3,,,1530,W23,Hyp2,4,715,36.1,,,,,,,,,,,,,,,,,,,,,,,,
280,8122024,2024,Cont,6,Warm,2,W,23,2024_Cont06_Warm02_W23,1327.4,3145.1,,,1817.7,W23,Warm2,12,597.8,31.8,,,,,,,,,,,,,,,,,,,,,,,,
339,8122024,2024,Cont,6,Both,2,W,24,2024_Cont06_Both02_W24,550.1,1310.2,,,760.1,W24,Both2,7,300.7,22.7,,,,,,,,,,,,,,,,,,,,,,,,
235,8122024,2024,Cont,6,Cont,2,W,24,2024_Cont06_Cont02_W24,421.2,1081.3,,,660.1,W24,Cont2,20,300,22.2,,,,,,,,,,,,,,,,,,,,,,,,
331,8122024,2024,Cont,6,Hyp,2,W,24,2024_Cont06_Hyp02_W24,836.1,2169,,,1332.9,W24,Hyp2,17,506.2,31.6,,,,,,,,,,,,,,,,,,,,,,,,
256,8122024,2024,Cont,6,Warm,2,W,24,2024_Cont06_Warm02_W24,885.4,2091.9,,,1206.5,W24,Warm2,4,581.2,32.2,,,,,,,,,,,,,,,,,,,,,,,,
546,8122024,2024,Cont,1,Both,3,W,25,2024_Cont01_Both03_W25,321.9,811.4,,,489.5,W25,Both3,11,258.1,23.6,,,,,,,,,,,,,,,,,,,,,,,,
430,8122024,2024,Cont,1,Cont,3,W,25,2024_Cont01_Cont03_W25,288.8,743.1,,,454.3,W25,Cont3,24,269.6,21.7,,,,,,,,,,,,,,,,,,,,,,,,
527,8122024,2024,Cont,1,Hyp,3,W,25,2024_Cont01_Hyp03_W25,536,1326.2,,,790.2,W25,Hyp3,24,282.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,
461,8122024,2024,Cont,1,Warm,3,W,25,2024_Cont01_Warm03_W25,570.6,1432,,,861.4,W25,Warm3,7,395.9,24.8,,,,,,,,,,,,,,,,,,,,,,,,
536,8122024,2024,Cont,1,Both,3,W,26,2024_Cont01_Both03_W26,205.9,496.8,,,290.9,W26,Both3,8,204.6,20.8,,,,,,,,,,,,,,,,,,,,,,,,
397,8122024,2024,Cont,1,Cont,3,W,26,2024_Cont01_Cont03_W26,658.6,1715.7,,,1057.1,W26,Cont3,6,506.9,35.3,,,,,,,,,,,,,,,,,,,,,,,,
520,8122024,2024,Cont,1,Hyp,3,W,26,2024_Cont01_Hyp03_W26,237.7,572.6,,,334.9,W26,Hyp3,15,163.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,
470,8122024,2024,Cont,1,Warm,3,W,26,2024_Cont01_Warm03_W26,245.4,621.2,,,375.8,W26,Warm3,13,220.1,19.1,,,,,,,,,,,,,,,,,,,,,,,,
562,8122024,2024,Cont,2,Both,3,W,27,2024_Cont02_Both03_W27,289.2,674.7,,,385.5,W27,Both3,9,227.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
416,8122024,2024,Cont,2,Cont,3,W,27,2024_Cont02_Cont03_W27,829.7,2018.7,,,1189,W27,Cont3,8,459.9,31.3,,,,,,,,,,,,,,,,,,,,,,,,
528,8122024,2024,Cont,2,Hyp,3,W,27,2024_Cont02_Hyp03_W27,353.3,825.8,,,472.5,W27,Hyp3,21,265.8,21.6,,,,,,,,,,,,,,,,,,,,,,,,
465,8122024,2024,Cont,2,Warm,3,W,27,2024_Cont02_Warm03_W27,220,560.4,,,340.4,W27,Warm3,10,155.1,18.9,,,,,,,,,,,,,,,,,,,,,,,,
570,8122024,2024,Cont,2,Both,3,W,28,2024_Cont02_Both03_W28,306.6,752.8,,,446.2,W28,Both3,18,269.4,21.3,,,,,,,,,,,,,,,,,,,,,,,,
418,8122024,2024,Cont,2,Cont,3,W,28,2024_Cont02_Cont03_W28,353.1,839.3,,,486.2,W28,Cont3,9,302.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,
525,8122024,2024,Cont,2,Hyp,3,W,28,2024_Cont02_Hyp03_W28,332.7,738.2,,,405.5,W28,Hyp3,22,217.9,20,,,,,,,,,,,,,,,,,,,,,,,,
480,8122024,2024,Cont,2,Warm,3,W,28,2024_Cont02_Warm03_W28,160.4,379.7,,,219.3,W28,Warm3,24,154.5,15.9,,,,,,,,,,,,,,,,,,,,,,,,
548,8122024,2024,Cont,3,Both,3,W,29,2024_Cont03_Both03_W29,145.9,347.9,,,202,W29,Both3,10,133.5,15.1,,,,,,,,,,,,,,,,,,,,,,,,
421,8122024,2024,Cont,3,Cont,3,W,29,2024_Cont03_Cont03_W29,265.2,635,,,369.8,W29,Cont3,14,245.9,21.9,,,,,,,,,,,,,,,,,,,,,,,,
505,8122024,2024,Cont,3,Hyp,3,W,29,2024_Cont03_Hyp03_W29,388.2,965.4,,,577.2,W29,Hyp3,1,347.7,24.2,,,,,,,,,,,,,,,,,,,,,,,,
435,8122024,2024,Cont,3,Warm,3,W,29,2024_Cont03_Warm03_W29,166,377.9,,,211.9,W29,Warm3,7,127.5,14.4,,,,,,,,,,,,,,,,,,,,,,,,
162,8122024,2024,Cont,2,Both,1,W,3,2024_Cont02_Both01_W3,414.1,1204.3,,,790.2,W3,Both1,5,415.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,
8,8122024,2024,Cont,2,Cont,1,W,3,2024_Cont02_Cont01_W3,634.4,1632.6,,,998.2,W3,Cont1,7,416.7,26.1,,,,,,,,,,,,,,,,,,,,,,,,
57,8122024,2024,Cont,2,Hyp,1,W,3,2024_Cont02_Hyp01_W3,451.7,1065.9,,,614.2,W3,Hyp1,1,346.1,22.7,,,,,,,,,,,,,,,,,,,,,,,,
118,8122024,2024,Cont,2,Warm,1,W,3,2024_Cont02_Warm01_W3,240.5,542.3,,,301.8,W3,Warm1,15,188.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,
531,8122024,2024,Cont,3,Both,3,W,30,2024_Cont03_Both03_W30,232,532.6,,,300.6,W30,Both3,7,170.7,17,,,,,,,,,,,,,,,,,,,,,,,,
394,8122024,2024,Cont,3,Cont,3,W,30,2024_Cont03_Cont03_W30,696.1,1757.8,,,1061.7,W30,Cont3,1,536.5,31.8,,,,,,,,,,,,,,,,,,,,,,,,
489,8122024,2024,Cont,3,Hyp,3,W,30,2024_Cont03_Hyp03_W30,249.1,757.3,,,508.2,W30,Hyp3,6,290.4,22.5,,,,,,,,,,,,,,,,,,,,,,,,
456,8122024,2024,Cont,3,Warm,3,W,30,2024_Cont03_Warm03_W30,333.3,836.5,,,503.2,W30,Warm3,9,228.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,
540,8122024,2024,Cont,4,Both,3,W,31,2024_Cont04_Both03_W31,334,819.4,,,485.4,W31,Both3,5,235.3,21.3,,,,,,,,,,,,,,,,,,,,,,,,
413,8122024,2024,Cont,4,Cont,3,W,31,2024_Cont04_Cont03_W31,313.8,752.4,,,438.6,W31,Cont3,6,245.5,20.2,,,,,,,,,,,,,,,,,,,,,,,,
499,8122024,2024,Cont,4,Hyp,3,W,31,2024_Cont04_Hyp03_W31,327.5,811.7,,,484.2,W31,Hyp3,11,272.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,
442,8122024,2024,Cont,4,Warm,3,W,31,2024_Cont04_Warm03_W31,417,837.5,,,420.5,W31,Warm3,8,284.2,22.6,,,,,,,,,,,,,,,,,,,,,,,,
567,8122024,2024,Cont,4,Both,3,W,32,2024_Cont04_Both03_W32,274.3,668.4,,,394.1,W32,Both3,13,222.3,19.2,,,,,,,,,,,,,,,,,,,,,,,,
426,8122024,2024,Cont,4,Cont,3,W,32,2024_Cont04_Cont03_W32,306.2,690.6,,,384.4,W32,Cont3,19,224.6,19,,,,,,,,,,,,,,,,,,,,,,,,
458,8122024,2024,Cont,4,Warm,3,W,32,2024_Cont04_Warm03_W32,309.4,823.9,,,514.5,W32,Warm3,2,321.6,24,,,,,,,,,,,,,,,,,,,,,,,,
572,8122024,2024,Cont,5,Both,3,W,33,2024_Cont05_Both03_W33,537.5,1324.7,,,787.2,W33,Both3,20,351.6,24.7,,,,,,,,,,,,,,,,,,,,,,,,
392,8122024,2024,Cont,5,Cont,3,W,33,2024_Cont05_Cont03_W33,300.3,827.9,,,527.6,W33,Cont3,8,300.1,24,,,,,,,,,,,,,,,,,,,,,,,,
509,8122024,2024,Cont,5,Hyp,3,W,33,2024_Cont05_Hyp03_W33,664.3,1605,,,940.7,W33,Hyp3,2,478.4,28.4,,,,,,,,,,,,,,,,,,,,,,,,
444,8122024,2024,Cont,5,Warm,3,W,33,2024_Cont05_Warm03_W33,311.9,806.1,,,494.2,W33,Warm3,1,284.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,
545,8122024,2024,Cont,5,Both,3,W,34,2024_Cont05_Both03_W34,475.3,1149.8,,,674.5,W34,Both3,9,321.5,23.8,,,,,,,,,,,,,,,,,,,,,,,,
408,8122024,2024,Cont,5,Cont,3,W,34,2024_Cont05_Cont03_W34,327.3,718.6,,,391.3,W34,Cont3,9,191,19.9,,,,,,,,,,,,,,,,,,,,,,,,
490,8122024,2024,Cont,5,Hyp,3,W,34,2024_Cont05_Hyp03_W34,259.9,622.5,,,362.6,W34,Hyp3,5,244.6,21.1,,,,,,,,,,,,,,,,,,,,,,,,
471,8122024,2024,Cont,5,Warm,3,W,34,2024_Cont05_Warm03_W34,207.3,477.6,,,270.3,W34,Warm3,15,168.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,
553,8122024,2024,Cont,6,Both,3,W,35,2024_Cont06_Both03_W35,417,1092,,,675,W35,Both3,1,351.9,23.6,,,,,,,,,,,,,,,,,,,,,,,,
388,8122024,2024,Cont,6,Cont,3,W,35,2024_Cont06_Cont03_W35,318.5,815.5,,,497,W35,Cont3,4,248.2,22.3,,,,,,,,,,,,,,,,,,,,,,,,
504,8122024,2024,Cont,6,Hyp,3,W,35,2024_Cont06_Hyp03_W35,507.7,1304.2,,,796.5,W35,Hyp3,12,424.3,30.2,,,,,,,,,,,,,,,,,,,,,,,,
433,8122024,2024,Cont,6,Warm,3,W,35,2024_Cont06_Warm03_W35,278.8,799.9,,,521.1,W35,Warm3,2,357.2,26.3,,,,,,,,,,,,,,,,,,,,,,,,
568,8122024,2024,Cont,6,Both,3,W,36,2024_Cont06_Both03_W36,310.6,817.5,,,506.9,W36,Both3,12,229,20.7,,,,,,,,,,,,,,,,,,,,,,,,
395,8122024,2024,Cont,6,Cont,3,W,36,2024_Cont06_Cont03_W36,800.2,2199.9,,,1399.7,W36,Cont3,5,665.1,31.6,,,,,,,,,,,,,,,,,,,,,,,,
448,8122024,2024,Cont,6,Warm,3,W,36,2024_Cont06_Warm03_W36,361.9,824.8,,,462.9,W36,Warm3,7,252.4,21.1,,,,,,,,,,,,,,,,,,,W36,Hyp1,4,346.2,25,
730,8122024,2024,Cont,1,Both,4,W,37,2024_Cont01_Both04_W37,387.4,914.6,,,527.2,W37,Both4,7,278.1,20.7,,,,,,,,,,,,,,,,,,,,,,,,
580,8122024,2024,Cont,1,Cont,4,W,37,2024_Cont01_Cont04_W37,297.3,780.4,,,483.1,W37,Cont4,4,252.6,19.7,,,,,,,,,,,,,,,,,,,,,,,,
701,8122024,2024,Cont,1,Hyp,4,W,37,2024_Cont01_Hyp04_W37,385.6,919.9,,,534.3,W37,Hyp4,6,318,22.1,,,,,,,,,,,,,,,,,,,,,,,,
671,8122024,2024,Cont,1,Warm,4,W,37,2024_Cont01_Warm04_W37,499.1,1101.3,,,602.2,W37,Warm4,24,202.4,20.1,,,,,,,,,,,,,,,,,,,,,,,,
721,8122024,2024,Cont,1,Both,4,W,38,2024_Cont01_Both04_W38,252.5,630.1,,,377.6,W38,Both4,5,351.7,24.2,,,,,,,,,,,,,,,,,,,,,,,,
588,8122024,2024,Cont,1,Cont,4,W,38,2024_Cont01_Cont04_W38,684.2,1576.7,,,892.5,W38,Cont4,2,369.4,25.8,,,,,,,,,,,,,,,,,,,,,,,,
688,8122024,2024,Cont,1,Hyp,4,W,38,2024_Cont01_Hyp04_W38,239.4,578.2,,,338.8,W38,Hyp4,3,198.4,19.4,,,,,,,,,,,,,,,,,,,,,,,,
641,8122024,2024,Cont,1,Warm,4,W,38,2024_Cont01_Warm04_W38,573.2,1333,,,759.8,W38,Warm4,10,408.8,26.4,,,,,,,,,,,,,,,,,,,,,,,,
749,8122024,2024,Cont,2,Both,4,W,39,2024_Cont02_Both04_W39,353.5,888.1,,,534.6,W39,Both4,8,286.9,21.3,,,,,,,,,,,,,,,,,,,,,,,,
617,8122024,2024,Cont,2,Cont,4,W,39,2024_Cont02_Cont04_W39,392.8,1039.1,,,646.3,W39,Cont4,23,388.9,27,,,,,,,,,,,,,,,,,,,,,,,,
717,8122024,2024,Cont,2,Hyp,4,W,39,2024_Cont02_Hyp04_W39,NA,NA,Dead,,#VALUE!,W39,Hyp4,23,104.6,12.9,DEAD,,,,,,,,,,,,,,,,,,,,,,,
667,8122024,2024,Cont,2,Warm,4,W,39,2024_Cont02_Warm04_W39,411.1,933.5,,,522.4,W39,Warm4,21,280.4,21.4,,,,,,,,,,,,,,,,,,,,,,,,
180,8122024,2024,Cont,2,Both,1,W,4,2024_Cont02_Both01_W4,255.5,613.2,,,357.7,W4,Both1,12,170.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,
14,8122024,2024,Cont,2,Cont,1,W,4,2024_Cont02_Cont01_W4,339.5,749.3,,,409.8,W4,Cont1,5,232.8,18.2,,,,,,,,,,,,,,,,,,,,,,,,
53,8122024,2024,Cont,2,Hyp,1,W,4,2024_Cont02_Hyp01_W4,421.3,997.9,,,576.6,W4,Hyp1,5,326.2,23.5,,,,,,,,,,,,,,,,,,,,,,,,
130,8122024,2024,Cont,2,Warm,1,W,4,2024_Cont02_Warm01_W4,287.1,674.7,,,387.6,W4,Warm1,10,270.9,20.3,,,,,,,,,,,,,,,,,,,,,,,,
762,8122024,2024,Cont,2,Both,4,W,40,2024_Cont02_Both04_W40,202.5,464.2,,,261.7,W40,Both4,23,150.8,16.1,,,,,,,,,,,,,,,,,,,,,,,,
618,8122024,2024,Cont,2,Cont,4,W,40,2024_Cont02_Cont04_W40,328.3,772.2,,,443.9,W40,Cont4,24,248.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,
695,8122024,2024,Cont,2,Hyp,4,W,40,2024_Cont02_Hyp04_W40,134,326.3,,,192.3,W40,Hyp4,11,147.5,16,,,,,,,,,,,,,,,,,,,,,,,,
664,8122024,2024,Cont,2,Warm,4,W,40,2024_Cont02_Warm04_W40,535.2,1247.2,,,712,W40,Warm4,10,348.3,25.7,,,,,,,,,,,,,,,,,,,,,,,,
765,8122024,2024,Cont,3,Both,4,W,41,2024_Cont03_Both04_W41,830.5,2287.5,,Still wet,1457,W41,Both4,7,201.8,18.9,,,,,,,,,,,,,,,,,,,,,,,,
599,8122024,2024,Cont,3,Cont,4,W,41,2024_Cont03_Cont04_W41,511.6,1240.7,,,729.1,W41,Cont4,16,370.3,29.1,,,,,,,,,,,,,,,,,,,,,,,,
720,8122024,2024,Cont,3,Hyp,4,W,41,2024_Cont03_Hyp04_W41,185.1,440,,,254.9,W41,Hyp4,24,160.7,17.4,,,,,,,,,,,,,,,,,,,,,,,,
629,8122024,2024,Cont,3,Warm,4,W,41,2024_Cont03_Warm04_W41,524.4,1167.6,,,643.2,W41,Warm4,5,283.8,21.2,,,,,,,,,,,,,,,,,,,,,,,,
583,8122024,2024,Cont,3,Cont,4,W,42,2024_Cont03_Cont04_W42,302.1,775.9,,,473.8,W42,Cont4,7,294.9,22.9,,,,,,,,,,,,,,,,,,,,,,,,
703,8122024,2024,Cont,3,Hyp,4,W,42,2024_Cont03_Hyp04_W42,364.6,882.7,,,518.1,W42,Hyp4,8,244.6,21.7,,,,,,,,,,,,,,,,,,,,,,,,
640,8122024,2024,Cont,3,Warm,4,W,42,2024_Cont03_Warm04_W42,278.2,651.9,,,373.7,W42,Warm4,3,227.3,20.4,,,,,,,,,,,,,,,,,,,,,,,,
766,8122024,2024,Cont,4,Both,4,W,43,2024_Cont04_Both04_W43,408.2,1047.9,,,639.7,W43,Both4,20,272,22.4,,,,,,,,,,,,,,,,,,,,,,,,
590,8122024,2024,Cont,4,Cont,4,W,43,2024_Cont04_Cont04_W43,161.3,433,,,271.7,W43,Cont4,4,180.5,18.7,,,,,,,,,,,,,,,,,,,,,,,,
705,8122024,2024,Cont,4,Hyp,4,W,43,2024_Cont04_Hyp04_W43,458.4,1194.9,,,736.5,W43,Hyp4,11,351.4,25.1,,,,,,,,,,,,,,,,,,,,,,,,
650,8122024,2024,Cont,4,Warm,4,W,43,2024_Cont04_Warm04_W43,229.8,526.7,,,296.9,W43,Warm4,6,183.2,16.9,,,,,,,,,,,,,,,,,,,,,,,,
739,8122024,2024,Cont,4,Both,4,W,44,2024_Cont04_Both04_W44,140.6,337.9,,,197.3,W44,Both4,14,132.1,15.6,,,,,,,,,,,,,,,,,,,,,,,,
608,8122024,2024,Cont,4,Cont,4,W,44,2024_Cont04_Cont04_W44,323.4,751.1,,,427.7,W44,Cont4,8,252.9,20.2,,,,,,,,,,,,,,,,,,,,,,,,
708,8122024,2024,Cont,4,Hyp,4,W,44,2024_Cont04_Hyp04_W44,237.6,551.2,,,313.6,W44,Hyp4,12,261.7,19.6,,,,,,,,,,,,,,,,,,,,,,,,
661,8122024,2024,Cont,4,Warm,4,W,44,2024_Cont04_Warm04_W44,251,650.6,,,399.6,W44,Warm4,14,231.8,18.8,,,,,,,,,,,,,,,,,,,,,,,,
742,8122024,2024,Cont,5,Both,4,W,45,2024_Cont05_Both04_W45,142.6,364.2,,,221.6,W45,Both4,11,132.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,
622,8122024,2024,Cont,5,Cont,4,W,45,2024_Cont05_Cont04_W45,685,1713.5,,,1028.5,W45,Cont4,17,464,29.1,,,,,,,,,,,,,,,,,,,,,,,,
693,8122024,2024,Cont,5,Hyp,4,W,45,2024_Cont05_Hyp04_W45,297.9,711.4,,,413.5,W45,Hyp4,14,194.1,17.9,,,,,,,,,,,,,,,,,,,,,,,,
630,8122024,2024,Cont,5,Warm,4,W,45,2024_Cont05_Warm04_W45,244.3,551,,,306.7,W45,Warm4,6,185.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,
726,8122024,2024,Cont,5,Both,4,W,46,2024_Cont05_Both04_W46,480.2,1119,,,638.8,W46,Both4,6,309.6,23.6,,,,,,,,,,,,,,,,,,,,,,,,
591,8122024,2024,Cont,5,Cont,4,W,46,2024_Cont05_Cont04_W46,772.3,1846.5,,,1074.2,W46,Cont4,1,473.3,29.4,,,,,,,,,,,,,,,,,,,,,,,,
