"Sample_Name","Phase_1_DO","Phase_1_temp","Phase_2.1_DO","Phase_2.1_temp","Phase_1_treat","Phase_2_treat","Phase_1_rep_R","Phase_2_rep_R","Actual_shell_pre_mg","Actual_tissue_pre_mg","Actual_shell_post_mg","Actual_tissue_post_mg","Actual_shell_growth_mg","Actual_tissue_growth_mg","Exclude_all","Exclude_pre_analysis","Notes_pre","Notes_post","Area_pre_mm2","Feret_pre_mm","AreaNotes_Pre","Area_post_mm2","Feret_post_mm","AreaNotes_Post","Area_growth_mm2","Feret_growth_mm"
"2024_Hyp03_Warm02_B17","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm02",294.40086,192.59914,591.76338,307.73662,297.36252,115.13748,NA,NA,NA,NA,181.6,18.5,NA,303.5,22.4,NA,121.9,3.9
"2024_Hyp03_Warm02_B18","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm02",544.89474,260.00526,952.30356,311.49644,407.40882,51.49118,NA,NA,NA,NA,284.3,20.3,NA,277.6,21.5,NA,-6.69999999999999,1.2
"2024_Hyp03_Warm03_B29","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm03",305.80134,173.89866,526.84398,249.25602,221.04264,75.35736,NA,NA,NA,NA,178.2,17.1,NA,227.2,20.4,NA,49,3.3
"2024_Hyp03_Warm03_B30","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm03",154.4283,80.0717,279.83358,125.16642,125.40528,45.09472,NA,NA,NA,NA,75.8,12.3,NA,105.9,14.8,NA,30.1,2.5
"2024_Hyp03_Warm04_B41","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm04",454.00758,251.79242,823.57314,379.22686,369.56556,127.43444,NA,NA,NA,NA,268.4,21.5,NA,299.7,22.5,NA,31.3,1
"2024_Hyp03_Warm04_B42","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm04",292.34244,205.45756,574.50432,309.59568,282.16188,104.13812,NA,NA,NA,NA,175.7,17.5,NA,216.5,19,NA,40.8,1.5
"2024_Hyp03_Warm05_B53","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm05",296.9343,145.8657,527.63568,220.46432,230.70138,74.59862,NA,NA,NA,NA,210.2,18.5,NA,250.2,19.7,NA,40,1.2
"2024_Hyp03_Warm05_B54","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm05",307.38474,172.11526,618.20616,326.39384,310.82142,154.27858,NA,NA,NA,NA,181.8,18.3,NA,332.8,25.7,NA,151,7.4
"2024_Hyp03_Warm06_B65","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm06",675.20856,303.99144,1134.86958,356.33042,459.66102,52.33898,NA,NA,NA,NA,310.4,22.7,NA,324.9,21.8,NA,14.5,-0.899999999999999
"2024_Hyp03_Warm06_B66","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp03","Warm06",509.42658,332.77342,922.21896,479.08104,412.79238,146.30762,NA,NA,NA,NA,349.1,23.5,NA,391.3,24.3,NA,42.2,0.800000000000001
"2024_Hyp04_Both01_B7","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both01",346.33638,149.06362,440.86536,186.83464,94.52898,37.77102,NA,NA,NA,NA,212.2,18.3,NA,228.6,19,NA,16.4,0.699999999999999
"2024_Hyp04_Both01_B8","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both01",314.82672,117.17328,431.5233,203.5767,116.69658,86.40342,NA,NA,NA,NA,155.3,15.3,NA,218.6,18.9,NA,63.3,3.6
"2024_Hyp04_Both02_B19","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both02",513.70176,289.89824,1029.09846,602.40154,515.3967,312.5033,NA,NA,NA,NA,304.4,23.3,NA,397.6,27.7,NA,93.2,4.4
"2024_Hyp04_Both02_B20","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both02",358.37022,304.72978,612.0309,374.7691,253.66068,70.03932,NA,NA,NA,NA,295.5,21.1,NA,338.4,22.4,NA,42.9,1.3
"2024_Hyp04_Both03_B31","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both03",386.3964,234.5036,600.78876,318.31124,214.39236,83.80764,NA,NA,NA,NA,170.4,17,NA,286.5,21.6,NA,116.1,4.6
"2024_Hyp04_Both03_B32","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both03",351.87828,179.92172,385.6047,180.8953,33.72642,0.97358,NA,NA,NA,NA,168.9,17,NA,208.6,18.1,NA,39.7,1.1
"2024_Hyp04_Both04_B43","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both04",209.0556,136.6444,345.70302,220.49698,136.64742,83.85258,NA,NA,NA,NA,156.7,15.9,NA,142.5,20.2,NA,-14.2,4.3
"2024_Hyp04_Both04_B44","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both04",200.18856,123.21144,305.48466,158.31534,105.2961,35.1039,NA,NA,NA,NA,128.9,14.4,NA,183,16.4,NA,54.1,2
"2024_Hyp04_Both05_B55","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both05",226.31466,136.78534,387.66312,201.03688,161.34846,64.25154,NA,NA,NA,NA,177.2,16.3,NA,212.6,19.8,NA,35.4,3.5
"2024_Hyp04_Both05_B56","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both05",475.22514,173.27486,702.91806,272.98194,227.69292,99.70708,NA,NA,NA,NA,265.4,20.5,NA,269.1,19.7,"7/4/25 SKM added in  area/feret data from Teresa rerunning analysis",3.70000000000005,-0.800000000000001
"2024_Hyp04_Both06_B67","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both06",433.74006,273.15994,669.50832,361.39168,235.76826,88.23174,NA,NA,NA,NA,249.9,20,NA,360,24.1,NA,110.1,4.1
"2024_Hyp04_Both06_B68","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp04","Both06",679.00872,336.39128,1003.28904,617.01096,324.28032,280.61968,NA,NA,NA,NA,429.1,27.3,NA,482.2,31.9,NA,53.1,4.6
"2024_Hyp04_Cont01_B7","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont01",253.54914,229.75086,453.53256,349.76744,199.98342,120.01658,NA,NA,NA,NA,172.2,17.4,NA,291.1,22.8,NA,118.9,5.4
"2024_Hyp04_Cont01_B8","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont01",320.6853,132.0147,441.0237,171.4763,120.3384,39.4616,NA,NA,NA,NA,153.7,15.3,NA,202.2,18.2,NA,48.5,2.9
"2024_Hyp04_Cont02_B19","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont02",625.96482,486.43518,940.26972,507.83028,314.3049,21.3951,NA,NA,NA,NA,396.5,24.5,NA,377.6,23.9,NA,-18.9,-0.600000000000001
"2024_Hyp04_Cont02_B20","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont02",614.56434,360.83566,1075.49208,523.80792,460.92774,162.97226,NA,NA,NA,NA,352.2,26.2,NA,407,26.5,NA,54.8,0.300000000000001
"2024_Hyp04_Cont03_B31","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont03",208.2639,117.8361,410.62242,246.57758,202.35852,128.74148,NA,NA,NA,NA,116.2,14.3,NA,213.4,20,NA,97.2,5.7
"2024_Hyp04_Cont03_B32","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont03",403.0221,175.2779,631.19004,288.90996,228.16794,113.63206,NA,NA,NA,NA,169.3,17.3,NA,297.3,22.9,NA,128,5.6
"2024_Hyp04_Cont04_B43","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont04",320.05194,340.74806,533.96928,497.33072,213.91734,156.58266,NA,NA,NA,NA,275.9,22.3,NA,367,25.9,NA,91.1,3.6
"2024_Hyp04_Cont04_B44","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont04",165.19542,109.30458,365.0205,218.3795,199.82508,109.07492,NA,NA,NA,NA,130.8,14.2,NA,198.8,17.4,NA,68,3.2
"2024_Hyp04_Cont05_B55","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont05",143.18616,97.31384,271.91658,147.58342,128.73042,50.26958,NA,NA,NA,NA,139.6,15.2,NA,164.1,16.2,NA,24.5,1
"2024_Hyp04_Cont05_B56","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont05",382.12122,287.57878,641.64048,454.75952,259.51926,167.18074,NA,NA,NA,NA,141.1,14.7,NA,306.6,21.4,NA,165.5,6.7
"2024_Hyp04_Cont06_B67","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont06",307.70142,191.09858,564.84558,268.75442,257.14416,77.65584,NA,NA,NA,NA,203.1,18.7,NA,287.6,23.9,NA,84.5,5.2
"2024_Hyp04_Cont06_B68","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp04","Cont06",416.32266,178.07734,619.31454,269.98546,202.99188,91.90812,NA,NA,NA,NA,266,20.9,NA,307.9,21.4,NA,41.9,0.5
"2024_Hyp04_Hyp01_B7","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp01",378.63774,215.46226,679.00872,361.09128,300.37098,145.62902,NA,NA,NA,NA,218.8,18.2,NA,315,24.1,NA,96.2,5.9
"2024_Hyp04_Hyp01_B8","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp01",249.59064,184.50936,248.00724,167.49276,-1.5834,-17.0166,"Y",NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",138.8,15.2,NA,122.9,13.7,NA,-15.9,-1.5
"2024_Hyp04_Hyp02_B19","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp02",173.27076,138.52924,275.40006,174.19994,102.1293,35.6707,NA,NA,NA,NA,186.8,19.9,NA,193.2,18.1,NA,6.39999999999998,-1.8
"2024_Hyp04_Hyp02_B20","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp02",607.43904,485.76096,1138.66974,585.03026,531.2307,99.2693,NA,NA,NA,NA,334.5,25.8,NA,512.3,30.2,NA,177.8,4.4
"2024_Hyp04_Hyp03_B31","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp03",338.1027,202.9973,596.9886,375.8114,258.8859,172.8141,NA,NA,NA,NA,281.5,21.2,NA,346.5,24.7,NA,65,3.5
"2024_Hyp04_Hyp03_B32","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp03",539.1945,354.1055,870.28344,480.01656,331.08894,125.91106,NA,NA,NA,NA,272.3,21.8,NA,339.5,23,NA,67.2,1.2
"2024_Hyp04_Hyp04_B43","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp04",216.49758,87.70242,310.70988,115.89012,94.2123,28.1877,NA,NA,NA,NA,118.7,13.9,NA,163.9,16.6,NA,45.2,2.7
"2024_Hyp04_Hyp04_B44","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp04",545.21142,340.98858,787.7883,469.7117,242.57688,128.72312,NA,NA,NA,NA,307.9,23.4,NA,409.2,25.7,NA,101.3,2.3
"2024_Hyp04_Hyp05_B55","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp05",968.77092,459.72908,1344.3534,553.0466,375.58248,93.31752,NA,NA,"wet",NA,389.3,26.4,NA,472.1,29.9,NA,82.8,3.5
"2024_Hyp04_Hyp05_B56","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp05",145.56126,108.63874,209.21394,140.08606,63.65268,31.44732,NA,NA,NA,NA,113.2,14.1,NA,142.9,15.8,NA,29.7,1.7
"2024_Hyp04_Hyp06_B67","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp06",325.59384,145.10616,NA,NA,NA,NA,"Y",NA,NA,NA,198,18.6,NA,190.9,17.4,"DEAD",-7.09999999999999,-1.2
"2024_Hyp04_Hyp06_B68","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp04","Hyp06",407.13894,181.26106,568.01238,239.78762,160.87344,58.52656,NA,NA,NA,NA,239.2,19.3,NA,263.2,20.2,NA,24,0.899999999999999
"2024_Hyp04_Warm01_B7","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm01",314.19336,192.20664,557.08692,281.81308,242.89356,89.60644,NA,NA,NA,NA,206.5,18.2,NA,276.1,21.5,NA,69.6,3.3
"2024_Hyp04_Warm01_B8","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm01",270.8082,174.3918,458.91612,275.28388,188.10792,100.89208,NA,NA,NA,NA,171.1,17.1,NA,221.4,19.4,NA,50.3,2.3
"2024_Hyp04_Warm02_B19","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm02",160.92024,107.27976,273.34164,142.55836,112.4214,35.2786,NA,NA,NA,NA,151.5,15,NA,152.7,17.5,NA,1.19999999999999,2.5
"2024_Hyp04_Warm02_B20","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm02",176.27922,149.52078,427.40646,211.89354,251.12724,62.37276,NA,NA,NA,NA,118.9,13.4,NA,158.2,15.5,NA,39.3,2.1
"2024_Hyp04_Warm03_B31","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm03",422.65626,241.54374,626.59818,443.90182,203.94192,202.35808,NA,NA,NA,NA,254.7,19.5,NA,332.2,23.2,NA,77.5,3.7
"2024_Hyp04_Warm03_B32","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm03",158.70348,71.19652,214.12248,102.97752,55.419,31.781,NA,NA,NA,NA,94.3,12.3,NA,120.4,14.4,NA,26.1,2.1
"2024_Hyp04_Warm04_B43","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm04",353.9367,174.7633,594.13848,308.26152,240.20178,133.49822,NA,NA,NA,NA,198.1,17.2,NA,282.5,21.3,NA,84.4,4.1
"2024_Hyp04_Warm04_B44","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm04",259.88274,57.21726,398.90526,184.49474,139.02252,127.27748,NA,NA,NA,NA,192.5,17.8,NA,207.1,17.7,NA,14.6,-0.100000000000001
"2024_Hyp04_Warm05_B55","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm05",204.62208,129.07792,353.145,193.955,148.52292,64.87708,NA,NA,NA,NA,137.6,14.9,NA,222.3,21.4,NA,84.7,6.5
"2024_Hyp04_Warm05_B56","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm05",308.17644,186.92356,577.35444,270.34556,269.178,83.422,NA,NA,NA,NA,215.3,19.8,NA,280.5,21.6,NA,65.2,1.8
"2024_Hyp04_Warm06_B67","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm06",302.79288,137.70712,505.62642,174.57358,202.83354,36.86646,NA,NA,NA,NA,153.4,16.9,NA,189,17.8,NA,35.6,0.900000000000002
"2024_Hyp04_Warm06_B68","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp04","Warm06",446.5656,245.9344,670.14168,254.65832,223.57608,8.72392,NA,NA,NA,NA,205.8,20.8,NA,261.6,21.1,NA,55.8,0.300000000000001
"2024_Hyp05_Both01_B10","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both01",178.81266,109.18734,346.8114,221.4886,167.99874,112.30126,NA,NA,NA,NA,132.8,14.4,NA,233.7,21.6,NA,100.9,7.2
"2024_Hyp05_Both01_B9","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both01",259.40772,213.19228,483.93384,340.66616,224.52612,127.47388,NA,NA,NA,NA,196.7,19.2,NA,294.2,23.5,NA,97.5,4.3
"2024_Hyp05_Both02_B21","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both02",461.92458,115.37542,625.64814,260.45186,163.72356,145.07644,NA,NA,NA,NA,231.7,20.3,NA,255.8,21.3,NA,24.1,1
"2024_Hyp05_Both02_B22","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both02",190.52982,121.77018,353.62002,162.37998,163.0902,40.6098,NA,NA,NA,NA,144.9,15.4,NA,141.2,14.9,NA,-3.70000000000002,-0.5
"2024_Hyp05_Both03_B33","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both03",445.61556,279.78444,699.27624,354.22376,253.66068,74.43932,NA,NA,NA,NA,319.4,23,NA,310.3,26.1,NA,-9.09999999999997,3.1
"2024_Hyp05_Both03_B34","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both03",71.77482,47.92518,154.58664,89.21336,82.81182,41.28818,NA,NA,NA,NA,71.4,10.2,NA,133.3,14.8,NA,61.9,4.6
"2024_Hyp05_Both04_B45","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both04",177.3876,110.7124,302.00118,193.19882,124.61358,82.48642,NA,NA,NA,NA,118.9,15.5,NA,166.8,17.2,NA,47.9,1.7
"2024_Hyp05_Both04_B46","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both04",165.67044,93.72956,250.54068,118.35932,84.87024,24.62976,NA,NA,NA,NA,123.5,14.1,NA,145.4,16.6,NA,21.9,2.5
"2024_Hyp05_Both05_B57","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both05",156.64506,102.75494,306.11802,166.78198,149.47296,64.02704,NA,NA,NA,NA,119.6,15.2,NA,159.3,16.8,NA,39.7,1.6
"2024_Hyp05_Both05_B58","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both05",245.79048,160.90952,511.16832,328.63168,265.37784,167.72216,NA,NA,NA,NA,179.4,16.5,NA,281.9,20.5,"7/4/25 SKM added in  area/feret data from Teresa rerunning analysis",102.5,4
"2024_Hyp05_Both06_B69","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both06",189.57978,105.22022,266.37468,157.22532,76.7949,52.0051,NA,NA,NA,NA,152.8,15.5,NA,180.5,18.7,NA,27.7,3.2
"2024_Hyp05_Both06_B70","Hyp","Ambient","Hyp","Warm","Hyp","Both","Hyp05","Both06",248.48226,146.81774,368.50398,189.49602,120.02172,42.67828,NA,NA,NA,NA,154.9,15.7,NA,177.4,16.2,NA,22.5,0.5
"2024_Hyp05_Cont01_B10","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont01",336.67764,178.62236,553.28676,330.71324,216.60912,152.09088,NA,NA,NA,NA,156.9,15,NA,291.1,20.9,NA,134.2,5.9
"2024_Hyp05_Cont01_B9","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont01",163.29534,96.80466,269.06646,158.23354,105.77112,61.42888,NA,NA,NA,NA,102,13.9,NA,139.9,17.9,NA,37.9,4
"2024_Hyp05_Cont02_B21","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont02",1029.09846,645.90154,1636.33236,655.46764,607.2339,9.5661,NA,NA,NA,NA,541.6,30.9,NA,494.9,31.4,NA,-46.7,0.5
"2024_Hyp05_Cont02_B22","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont02",311.81826,252.58174,801.2472,432.2528,489.42894,179.67106,NA,NA,NA,NA,227.6,21.9,NA,310.9,23.4,NA,83.3,1.5
"2024_Hyp05_Cont03_B33","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont03",259.09104,200.40896,544.26138,364.13862,285.17034,163.72966,NA,NA,NA,NA,229.2,18.8,NA,305.2,23.7,NA,76,4.9
"2024_Hyp05_Cont03_B34","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont03",305.32632,170.27368,630.08166,332.61834,324.75534,162.34466,NA,NA,NA,NA,188.9,17,NA,319.4,23.5,NA,130.5,6.5
"2024_Hyp05_Cont04_B45","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont04",359.4786,233.9214,500.87622,330.02378,141.39762,96.10238,NA,NA,NA,NA,188.6,19,NA,216,21.5,NA,27.4,2.5
"2024_Hyp05_Cont04_B46","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont04",206.04714,130.45286,481.87542,278.92458,275.82828,148.47172,NA,NA,NA,NA,139.4,14.6,NA,269.3,22.6,NA,129.9,8
"2024_Hyp05_Cont05_B57","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont05",226.78968,173.21032,421.54788,322.15212,194.7582,148.9418,NA,NA,NA,NA,196.4,18.2,NA,275,23.2,NA,78.6,5
"2024_Hyp05_Cont05_B58","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont05",345.38634,175.11366,491.6925,206.9075,146.30616,31.79384,NA,NA,NA,NA,246.3,19.5,NA,257.6,20.2,NA,11.3,0.699999999999999
"2024_Hyp05_Cont06_B69","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont06",124.02702,82.67298,259.88274,163.11726,135.85572,80.44428,NA,NA,NA,NA,117.7,13.7,NA,162.3,17.3,NA,44.6,3.6
"2024_Hyp05_Cont06_B70","Hyp","Ambient","Norm","Ambient","Hyp","Cont","Hyp05","Cont06",244.04874,192.05126,488.5257,282.7743,244.47696,90.72304,NA,NA,NA,NA,204.8,21,NA,294.6,23,NA,89.8,2
"2024_Hyp05_Hyp01_B10","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp01",118.32678,73.27322,246.2655,142.7345,127.93872,69.46128,NA,NA,NA,NA,71,11.4,NA,129.2,15.5,NA,58.2,4.1
"2024_Hyp05_Hyp01_B9","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp01",777.4962,492.4038,1224.49002,775.10998,446.99382,282.70618,NA,NA,NA,NA,391.7,27.6,NA,500.6,29.3,NA,108.9,1.7
"2024_Hyp05_Hyp02_B21","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp02",708.14328,437.85672,1095.28458,531.51542,387.1413,93.6587,NA,NA,NA,NA,476.4,30.4,NA,450.2,30.5,NA,-26.2,0.100000000000001
"2024_Hyp05_Hyp02_B22","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp02",699.59292,464.60708,1014.84786,516.05214,315.25494,51.44506,NA,NA,NA,NA,399.9,25.7,NA,402.1,25.6,NA,2.20000000000005,-0.0999999999999979
"2024_Hyp05_Hyp03_B33","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp03",130.36062,97.73938,294.5592,163.6408,164.19858,65.90142,NA,NA,NA,NA,131.7,14.3,NA,180.8,16.7,"none missing from hyp 1, phase 2 hyp one has much lower tag numbers, these tag numbers should be in hyp 3, I think this is 2024_Hyp05_Hyp03_B33",49.1,2.4
"2024_Hyp05_Hyp03_B34","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp03",277.30014,160.49986,549.16992,280.63008,271.86978,120.13022,NA,NA,NA,NA,173.3,16.3,NA,265.4,21.6,NA,92.1,5.3
"2024_Hyp05_Hyp04_B45","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp04",220.45608,117.04392,321.477,183.023,101.02092,65.97908,NA,NA,NA,NA,144,15.1,NA,215,19.4,NA,71,4.3
"2024_Hyp05_Hyp04_B46","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp04",228.8481,164.3519,347.91978,224.48022,119.07168,60.12832,NA,NA,NA,NA,189.2,17.4,NA,217.9,18.8,NA,28.7,1.4
"2024_Hyp05_Hyp05_B57","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp05",563.7372,252.6628,1091.95944,403.14056,528.22224,150.47776,NA,NA,NA,NA,292.3,21.5,NA,373.3,24.4,NA,81,2.9
"2024_Hyp05_Hyp05_B58","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp05",222.83118,102.26882,292.50078,123.49922,69.6696,21.2304,NA,NA,NA,NA,123.8,13.6,NA,144.3,14.9,NA,20.5,1.3
"2024_Hyp05_Hyp06_B69","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp06",394.63008,210.56992,558.67032,269.12968,164.04024,58.55976,NA,NA,NA,NA,250.3,19.7,NA,290.2,21.1,NA,39.9,1.4
"2024_Hyp05_Hyp06_B70","Hyp","Ambient","Hyp","Ambient","Hyp","Hyp","Hyp05","Hyp06",334.9359,198.0641,521.14374,309.15626,186.20784,111.09216,NA,NA,NA,NA,280.9,21.4,NA,311.9,24.1,NA,31,2.7
"2024_Hyp05_Warm01_B10","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm01",215.3892,167.2108,387.1881,242.6119,171.7989,75.4011,NA,NA,NA,NA,191.8,18.4,NA,248.8,21,NA,57,2.6
"2024_Hyp05_Warm01_B9","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm01",356.15346,255.54654,694.3677,409.2323,338.21424,153.68576,NA,NA,NA,NA,261.9,22.3,NA,378.5,26.2,NA,116.6,3.9
"2024_Hyp05_Warm02_B21","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm02",196.23006,152.96994,502.7763,229.5237,306.54624,76.55376,NA,NA,NA,NA,164.9,16.4,NA,233.1,19.6,NA,68.2,3.2
"2024_Hyp05_Warm02_B22","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm02",187.20468,133.39532,463.983,227.917,276.77832,94.52168,NA,NA,NA,NA,155.5,17.1,NA,270.4,21.4,NA,114.9,4.3
"2024_Hyp05_Warm03_B33","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm03",662.85804,503.44196,1078.02552,734.77448,415.16748,231.33252,NA,NA,NA,NA,544.8,32.1,NA,514.6,27.6,NA,-30.1999999999999,-4.5
"2024_Hyp05_Warm03_B34","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm03",244.84044,111.65956,368.50398,169.19602,123.66354,57.53646,NA,NA,NA,NA,179.7,16.3,NA,203.4,17.4,NA,23.7,1.1
"2024_Hyp05_Warm04_B45","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm04",590.655,410.045,1095.7596,671.8404,505.1046,261.7954,NA,NA,NA,NA,349.8,24.9,NA,443.3,28,NA,93.5,3.1
"2024_Hyp05_Warm04_B46","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm04",229.32312,156.67688,383.2296,242.1704,153.90648,85.49352,NA,NA,NA,NA,156.8,16.7,NA,198.7,20.1,NA,41.9,3.4
"2024_Hyp05_Warm05_B57","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm05",458.4411,292.9589,924.27738,526.82262,465.83628,233.86372,NA,NA,NA,NA,312.6,21.6,NA,467.7,28.7,NA,155.1,7.1
"2024_Hyp05_Warm05_B58","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm05",182.77116,105.62884,282.6837,135.6163,99.91254,29.98746,NA,NA,NA,NA,128.7,14,NA,139.6,15.1,NA,10.9,1.1
"2024_Hyp05_Warm06_B69","Hyp","Ambient","Norm","Warm","Hyp","Warm","Hyp05","Warm06",712.73514,392.26486,1006.13916,421.76084,293.40402,29.49598,NA,NA,NA,NA,349.8,30.2,NA,322.9,29.9,NA,-26.9,-0.300000000000001
